	14251X1	14251X2	14251X3	14251X4	14251X5	14251X6	14251X7	14251X8	14251X9	14251X10	14251X11	14251X12	14251X13	14251X14	14251X15	14251X16	14251X17	14251X18	14251X19	14251X20	14251X21	14251X22	14251X23	14251X24
YAL017W	95.78850375601135	98.04231927296293	96.44393932278726	84.03573005975622	89.79805516526837	72.42544515255763	103.88284507933416	94.81291868743142	95.27376263915824	78.59790726370059	83.51798300170965	70.26005524271382	111.56484324267448	106.32184434768662	71.24922632299828	72.3188058762049	57.414890585235945	87.7908418965611	99.42744332175707	98.13527713843622	86.78154463057294	60.6377958486468	59.16404677663525	82.98348647140045
YAL019W	83.11529716564989	86.73262060792027	114.41302341468936	95.85134030562583	99.88224687045961	45.555818839429556	82.19724363532515	86.15136895902222	147.11199052756533	88.36009778750436	113.2857958701463	51.56857704675872	106.72772499064386	93.89935209234339	106.0703098680033	51.181160130784065	89.69545317956667	81.60492218403587	76.15451781120956	59.696639228772824	96.70061628735947	36.3217915991753	68.37889147954873	64.60066899334169
YAL020C	87.71572758231169	100.9838772391877	85.18231695429785	112.89094027538364	72.6940261785465	87.55540941435778	101.50347983335939	98.78318392664946	102.88943427088044	114.04067042570219	81.53822632842142	92.72200534498523	87.51082159897669	85.49871792668642	80.4584985261693	81.76814881970697	69.21583368730165	119.08305198832844	87.87401224557816	71.86105539911743	89.0726186210386	84.9222127755716	57.16953304842055	117.53351030088832
YAL021C	143.20346839966038	173.93899082420313	158.8599431873092	142.28380776054914	125.7937080280575	85.7973871817987	141.56746956200692	153.55289699588573	181.45982477526331	139.69686378521894	130.44234115703907	91.18332848861101	171.541099157085	146.36971059019683	129.34052516140514	83.07102569689845	94.58027787325265	113.74825617154362	153.62786969877297	128.29453510664604	105.17201188164287	80.81527772853964	82.39826097954305	112.26813232630745
YAL022C	150.7420309067227	147.17914608201804	158.71651600855577	173.22646071665875	150.13413348932693	148.21350025862685	146.37263171424212	139.92394164122132	184.11929227424665	176.74620423801522	156.83858233736683	148.65663997960885	149.88331824343965	135.5809425501223	159.67764707820382	128.9335348289004	152.4911335923364	193.80432937363955	125.81745480848282	127.7519704936679	180.4407692850277	132.10567764946006	148.86015500040526	183.5570034486451
YAL023C	227.90032065583364	234.69292468738607	262.7387957762297	235.55025859563682	223.99050034388938	125.45641893720264	228.6260488259373	221.61329713399823	275.4613271833722	243.00899293714113	224.74950527454	110.94289741414784	244.0797036929925	224.44389023052386	243.22223932305505	156.1477463396196	219.7707937911195	133.35096096076296	226.22881212361878	203.02120356892183	255.4492709710092	137.54359092214406	200.0122826077598	123.20221302798326
YAL024C	56.090058011803784	42.028441931479456	43.67657789462868	63.74149953723073	39.11692857693521	39.427941560960605	53.533222491394454	42.64348697637221	46.98497408793768	58.485216782426846	41.13377428374747	25.244018151680105	40.38960996875847	39.665789689792575	45.128649877132275	24.510729217636353	29.84880403630937	24.807927019708984	39.047689205843184	32.17056903199717	52.24961195476324	29.220961795112245	31.26627597813072	24.971221030556833
YAL025C	259.71905495303173	264.9390283526092	306.44135087356375	258.7374309192291	281.6867365488396	252.39573636932474	255.0698138585514	286.15620487202284	289.86131119594137	288.00384244348794	306.54926789560693	293.6143894274797	252.61667026323303	264.3166942687284	321.63216239216825	275.8811814963306	315.38662858549594	285.6078651130666	296.1560412032359	278.5458994762016	295.7525382296263	310.71634585794027	349.57864473129877	301.7300503236252
YAL026C	103.20603635179253	82.67958786048474	106.69828271672603	105.54449260640281	97.47226556722646	63.64299715344695	101.76123371815714	89.16816655231646	112.92802584831679	99.39797417664762	103.70216110379712	65.43792969811318	105.23298519094821	86.99136314188695	99.51445870341989	70.4771134531771	92.33559359708963	71.7762706090282	86.79353765236384	75.84905284995453	116.25903531526683	53.87611948812864	79.12337399089081	64.09541236434347
YAL027W	180.56188302875856	198.58985555440722	189.6043557707686	166.78694759492626	199.7408165459754	197.91606671036342	194.0514661662697	189.52660878387647	179.822073603573	165.94682938741659	196.5280326890157	199.83472756890993	183.43614527477806	190.12764349692017	172.23656314053443	207.7931942413846	191.7175542269242	173.1420353107576	183.59203828494444	196.7179612988915	162.26407268173696	205.2758808591666	178.35853121432712	162.88939055802598
YAL028W	39.653365879221504	63.13517405201354	68.20609178179232	34.932841413050966	64.64779524172502	47.182152331465986	51.34203421784964	59.10512716945708	74.1480868665252	42.5182143215182	63.40196642816591	46.79387851443932	66.2765781227544	66.12978567928931	44.63516162432805	53.23991786960886	50.541020874373366	60.314332178179924	60.16881926985574	68.08883988878199	43.668125442290986	46.48198980465025	45.42290689292458	53.42855329684612
YAL029C	154.91824581846814	144.38696727306177	145.54666078365608	159.5324633277607	151.53444094926576	149.92243059188053	153.55888495085864	159.0807489654284	155.899095959322	157.82482989450233	156.00534795873958	160.75383687836347	153.18027950153103	150.548451437056	141.70891980648955	131.2861271422003	140.67556295818585	165.9942175583469	138.20573741082924	141.5607928353607	152.9514087097203	117.96282942591017	127.14438827560056	150.6662158657113
YAL030W	344.28787126324545	293.87052629507104	290.26559851506823	356.07770636797574	296.83453559373464	389.35230245711836	317.12072216331575	286.0361657137497	295.96961615804156	323.93238075715885	289.5408393148674	394.3062853561557	303.17016819301506	313.12517474448794	357.9586426088618	372.7740112199353	320.2350063931637	384.82225627566504	331.1725730968166	332.37769763463115	332.9802297390337	413.58375576680925	322.81376965576266	407.17997426106274
YAL031C	115.35080261758914	102.89619133975722	99.89455041325633	99.78851400386439	76.67125188201003	66.43747728442536	111.58501189816425	91.37631933877724	103.24978283977836	95.67097132288002	84.76520528565639	75.97367217613318	116.3597280413512	93.65007874596796	85.00896133309091	64.28772142648884	66.69923831266766	96.55263334136355	105.39452851573643	82.79709972621625	91.58294271698036	63.817707541270146	57.20394524952684	88.80292640738955
