Gene	ERR2653627	ERR2653628	ERR2653629	ERR2653630	ERR2653631	ERR2653632	ERR2653633	ERR2653634
YER042W	1.6923676053474082	1.7761611641592552	1.779622368055025	2.283032536409964	1.6880666646595373	1.881596706382873	1.797745008479322	2.399710651957608
YER043C	9.117671523485999	9.471995685274207	9.13693039172888	9.117671523485999	9.112524713799722	9.396358655913309	9.125946274349847	9.088924950001225
YER044C	2.089005490967759	1.953106770249105	2.1501810249480657	2.2707860252902994	2.359232834359287	1.956266527986193	2.2231737689260465	2.140768800926062
YER044C-A	0.7588446364791922	0.7700679604454129	0.726216408077552	0.7416416778474374	0.7225417736223748	0.7603796001810538	0.7696555712745202	0.7649186064997073
YER045C	1.8146625477499978	1.8481195117050657	1.5050298259068629	1.5809322123701661	1.8612380207084178	1.7154852285073852	1.5931306881880185	1.6708731331891502
YER046W	0.879034523548089	0.8541618893202259	0.9512716409235427	0.9795539021771211	0.9256615853977057	0.8803123530628553	0.953744132319601	0.9146068499110289
YER046W-A	0.1549442179228085	0.5903219836185399	0.16058354857499502	0.4566893599701294	0.40680210274829065	0.47454343150280187	0.5407250289877419	0.18057771223274396
YER047C	1.2384346921671971	1.4515013215929642	1.4293822501840607	1.5975116473931004	1.2087715181455652	1.4780939464507663	1.4047671703370392	1.7074601572429107
YER048C	2.4312000098541207	2.425351091910731	2.6076775820299236	2.757655729268619	2.398263089939156	2.459253000752537	2.602666593916251	2.931827635859211
YER048W-A	2.0751080289734807	2.0360229699991734	2.0872394083155883	1.9647422736535147	2.0921179433293946	2.0588394178647915	2.2281517907783117	2.1840678493415164
YER049W	3.545479846767088	3.4260137520783447	3.1558740557920615	2.8908517674092424	3.4082582580384635	3.7250558508452523	3.0530026620124864	3.089646291723896
YER050C	1.3551357583147587	1.3714745981413565	1.475051558470214	1.501621544474332	1.3817753925185328	1.371723326688851	1.5171753506943437	1.5682416983876168
YER051W	1.1277848395602084	0.9915892103486077	1.0580618255299008	1.2030030767043665	1.030636491252467	1.2108339613926051	1.1056865725101892	1.2167064023767211
YER052C	3.452717726022023	4.006626424858978	5.0896485219664775	4.78150582593166	3.463163532530407	3.6601835005432726	4.8946229238656205	5.073727900025071
