Gene	SRR7160762	SRR7160763	SRR7160764	SRR7160765	SRR7160766	SRR7160767	SRR7160768	SRR7160769	SRR7160770
YBR260C	1.6247537810894277	1.6877681844391075	1.4998174986827606	1.5176859033986132	1.5352227310833466	1.5949372097631245	1.6315973744120376	1.5838127337337453	1.591821957709821
YBR261C	1.493437510661418	1.5084672218913728	1.3664201089825074	1.5931306881880185	1.5130703577945352	1.80070526826455	1.36226880138261	1.4785734393103804	1.8558200907599065
YBR262C	1.1227900644113653	1.1909111334814293	1.2408083919212398	1.1986494621509758	1.2521033471645941	1.148523738268985	0.9646265527255719	1.2227123072711532	1.3381055184069461
YBR263W	3.210560844050283	3.1841302490292134	2.944447566445395	3.2584190042146477	3.553242747647515	4.098547845405717	3.2815366261162606	2.9246030864342725	3.3756663570976855
YBR264C	1.0643038285062005	1.202405414252406	1.2095497764982577	1.1118025588171585	1.1202144132869196	1.051490722332748	1.030636491252467	1.11356030099092	1.2943492727297654
YBR265W	1.0868748387934117	1.085924239344241	1.0103234001552348	1.1805357289511318	1.1766285236560434	1.2544562546770555	1.1118025588171585	1.0868748387934117	1.1759244237599462
YBR266C	0.62218124939354	0.5557267975916933	0.6421947082582729	0.6911496195327205	0.7398670240422394	0.8891103393145205	0.670010202344146	0.5867755385109489	0.5977649761232726
YBR267W	0.9239046053222219	0.8844223905642884	0.8662069297418873	1.1502255271610968	1.1621998240219817	1.4454021888987838	0.9639218895266845	0.8113380510938963	1.0208829098232768
YBR268W	0.7873041947172865	0.7989847055320773	0.8220191138455117	0.8870400358232047	0.8128609269930751	0.8708525845185034	0.75242057879421	0.8363704990888308	1.0100712380338739
YBR269C	1.4408289593152739	1.5395708679311133	1.385017924807969	1.8693053629216727	1.1861996809601945	1.424453244363791	1.6757011009512879	1.5321340083592647	1.6063096097383278
YBR270C	1.2715222036786429	1.2880472585145395	1.3179745288889648	1.105116114374776	1.168438139907473	1.0617853234244363	1.1451846328294015	1.3054672365768512	1.2833314067653803
YBR271W	0.8885123109349673	0.8674471753260676	0.8343121206638889	1.0156253120119332	1.0186115152430946	1.114194355840741	0.9078173045836031	0.8565160279958075	0.9244033039065715
YBR272C	1.7597916931960103	1.782476184775479	1.8790499524375575	1.636418276025453	1.6080922606842576	1.4174075111686923	1.7667022290392969	1.80070526826455	1.7265320676952425
YBR273C	2.9776496280113123	3.334607934936575	3.235662259558635	2.5360561628098353	2.858170413083949	2.2885821928719285	2.7410506620389903	3.2421095029454725	3.2815366261162606
YBR274W	1.3604544697820158	1.4149951236365717	1.4248178774706128	1.3352361543429139	1.390962134274277	1.3262303338390464	1.3805399877120168	1.3857417910068945	1.4177386897941615
YBR275C	1.4330460486156325	1.3741409251540493	1.3787145482228738	1.416783599562316	1.6430366156415344	1.5868195176293027	1.4449375585938742	1.3360569484895193	1.3712498391396108
YBR276C	1.9577821213390747	1.873870147159618	1.880616109941689	2.04815525762746	1.8660737995281478	2.1628272136075752	2.098879637281681	1.8664939767765072	1.9608064618338346
YBR277C	0.7033342161334646	0.670010202344146	0.8107858346614554	0.7201504356193501	0.7535988735485799	0.718210048496937	0.6674804572951651	0.6955337489761695	0.8004788721094613
YBR278W	0.8877291673952821	0.9154034109139575	0.8983528539256944	0.8918577550080478	0.8068280585460303	0.8800649443483295	0.8410643315307594	0.9368399582311133	0.934316679094194
YBR279W	2.6275616931416166	2.6236616636212746	2.547630210127018	2.490869560802568	2.562354935180051	2.442024302619494	2.4833097636967887	2.7423287943743855	2.4648304221105475
YBR280C	1.8350156640789967	2.090307993916507	1.929803620629418	1.7628229140973475	1.5295043430663409	1.36226880138261	2.1754273081240325	1.9935861494681335	1.794499993236399
YBR281C	2.159626994788114	2.019274073030743	2.078419086918585	2.0880279784018616	2.072190379180247	2.1386588086443687	2.221812778578871	2.190921452500358	1.8435076843745892
YBR282W	0.9108418762142458	0.9666333603794421	0.9532722836168845	0.9016636196484248	0.829194490249531	0.8868706740841312	0.8343121206638889	1.0006964156986682	0.879034523548089
YBR283C	4.5552769872289876	4.268580058995462	4.412980926090814	4.240273134165573	4.575776548819633	4.558664695048312	4.563463528266924	4.427127418479231	3.8341656261438577
YBR284W	1.1768865383578424	1.132730180124974	1.1163392851501983	1.1227900644113653	0.9737398981179158	0.9605843630498654	1.2003944101257542	1.2813366953433494	1.058821767264877
YBR285W	0.6394412578338934	0.6094373457896068	0.639206794822267	0.6836929909722641	0.5718877525731206	0.5271488259666935	0.704404631296383	0.6968115015283723	0.5341550385466125
YBR286W	7.234728763217431	7.305415323846928	6.975077408278061	8.402473079183633	6.323736214613266	7.260831774972612	8.504373212476374	7.606017171227773	7.130206970739139
YBR287W	3.957461746675649	4.5205703005216975	4.427127418479231	3.726726521073169	3.6655195243977166	3.08678411185957	4.10060619534679	3.9863334759323834	4.252675067465697
YBR288C	1.6565084156699605	1.6654495566360337	1.7844531808262771	1.619203867611749	1.6023022850847597	1.6858271449771545	1.710981628995936	1.6666262228480442	1.6772352139314322
YBR289W	1.4606082197345183	1.3728223154437171	1.3347286216125283	1.391364252460065	1.3978876402857363	1.3825312501664153	1.3941567035704758	1.3898996397560617	1.4333558367340302
YBR290W	2.902344477268487	3.1833473948006494	3.4239551556087937	2.6545309038349445	2.770042601521292	2.4290492322557995	2.619872287351999	3.109744558465345	3.2626461188598914
YBR291C	1.202405414252406	1.1777984407927173	1.2373475300285457	1.220876438184225	1.251898668625003	1.235823328863909	1.0908391509811406	1.237572164952622	1.3322400498776052
YBR292C	0.3010589943341316	0.27776229686666665	0.26276487995542747	0.32066278107208246	0.2935499457549783	0.3760889185779608	0.34390534238909165	0.21429884884847547	0.27236396164164717
YBR293W	1.838025140624502	1.7864918361447626	1.8070324634335824	1.6161404640229575	2.074300218689725	1.8206787003359057	1.6824089611535418	1.788309376270104	1.82319058787925
YBR294W	2.1418099831454427	2.2918644482081616	2.4639452042185823	3.109744558465345	1.908471646060729	4.964737367963922	2.8591924437535656	2.2756724423682018	2.24468649184619
YBR295W	1.672519477853495	1.7344300952959864	1.7930234677410848	2.1324072544269503	1.427924065328296	2.5563300197530907	2.0647030139659783	1.6247537810894277	2.0054880776007833
YBR296C	0.8334706518014015	0.7382097427919292	0.751440780449049	1.0279679621525177	0.7501573286755157	0.9656027772078855	1.093232777079947	0.848790046358479	0.720512898564522
YBR296C-A	0.0962134072131199	0.1315714109498392	0.15411321919992804	0.2208308408139803	0.09156356956341388	0.14794429619722718	0.19238539155937268	0.09279204678890526	0.07309453835259318
YBR297W	1.0393168630139318	1.0890995863675421	1.082034146589884	1.2730838875026913	0.9133907831800575	1.0193604770748497	1.4427964685814154	1.1864364221953934	0.9818580422591981
YBR298C	2.0520611072252235	1.9375207843240907	1.6983779070201954	1.7234132347738287	1.7210091678337465	1.0358223151342072	1.947197131281161	2.459253000752537	1.7116360487052718
YBR298C-A	0.2081978925092704	0.17356206079677466	0.11935523608892995	0.10080769648309176	0.13252328438639738	0.14051486678826258	0.2222569322296936	0.23048617174591496	0.17273114192088365
YBR299W	0.8638605069371421	0.8028737434219985	0.758492713051962	0.7950695989513628	0.7080680723810979	0.6935486212995635	0.838263260781645	0.9353088191999785	0.6340445096882371
YBR300C	0.47454343150280187	0.33850493725407177	0.3327291998375489	0.3791600563319566	0.3671075596798518	0.45318654776436373	0.32812055365981685	0.46605496690945786	0.36876775128219974
YBR301W	0.5386222562223394	0.35712000437583225	0.47855923799327377	0.42969532052105464	0.46477009632643895	0.39597379959843887	0.34858953239622353	0.45190030509058	0.430393118357813
YBR302C	4.735339122894316	4.36855957616727	4.726828309055095	5.188912633503921	4.145607202114707	3.9855015355641283	4.797675999036535	4.963673930256058	4.0936080920495534
YCL001W	1.4250927742907336	1.3967223207139863	1.5618270613583252	1.5332441017512193	1.3024132409882963	1.5717885220996421	1.5107078626632695	1.4472173685012912	1.4855531858077256
YCL001W-A	0.4838253978694283	0.5111485015953311	0.46191811066646876	0.37423339339430106	0.48163585148227983	0.3890190770169831	0.4234975308915208	0.416936432281173	0.48163585148227983
YCL001W-B	0.5133529196511	0.5534745351780039	0.5366827304640422	0.43446161119946664	0.5421714272447993	0.48511880657482453	0.4804859784643469	0.5446800703115714	0.5613313410549708
YCL002C	1.3444698879882682	1.3284336259639096	1.4869631732553807	1.1703553691207162	1.5360086610197257	1.4350123561332704	1.3262303338390464	1.3051237130938609	1.26251763504236
YCL004W	1.0752563764873915	1.0620092410591986	1.0226484346343898	1.028629585526096	0.9894833482330918	1.0390550047341551	1.1391405974619113	1.1073779148074274	1.030636491252467
YCL005W	1.2769736815577146	1.3700577324848782	1.2830014324171186	1.292629221556809	1.3234131193425862	1.1598775651758408	1.1262469579325922	1.303972785922936	1.6247537810894277
YCL005W-A	1.4583057365287595	1.5240821983093682	1.6959077527971895	1.6328774071812966	1.516250673416854	1.552791544632533	1.2632038420686231	1.5618270613583252	1.8377445241960548
YCL007C	0.512805102191215	0.5952723510172941	0.6141669250256355	0.5857991284964661	0.594413626154197	0.5883866073761919	0.500999257209331	0.5310319399981	0.6717441505733284
YCL008C	1.5798089995288773	1.6008783584815605	1.2183336379778082	1.4295702270361488	1.5785978646517456	1.3377585472338391	1.4121472361675433	1.4551917580757212	1.7902696279896202
YCL009C	1.9250143186406574	1.8346848556000528	1.5025573203314866	2.240774278347034	2.173457694145495	2.3915423768985846	1.8481195117050657	1.641970599449852	2.3713287960970333
YCL010C	1.6992948129534768	1.799318363207108	1.7167727351631143	1.4202205763178386	2.0119341956062615	1.565608695864933	1.4367794960346794	1.6516621663200288	1.9669141648565456
YCL011C	3.563030937970518	3.5336544873327034	3.3330876791208124	3.3984498065211977	4.036302961834079	3.4131097192915476	3.049469671547883	3.4782530836450087	4.1227741795041375
YCL012C	0.7939611966703408	0.8874503656934137	0.9512716409235427	0.9785077992692	0.7628425901221484	0.9081025717262254	0.9381566620838622	0.8419900420316895	0.9790636447141382
YCL014W	1.0948871690288964	1.0193604770748497	1.1098101859061158	1.320775341501867	1.171629642308065	1.437487276190149	1.3194381981157943	1.0743710516928378	1.0342677242883744
YCL016C	1.5227333715406983	1.589611933849501	1.5877648589418376	1.5028139645230372	1.58185099008963	1.424049005486249	1.3967223207139863	1.5183164980346782	1.7980902914139287
YCL017C	2.1522949864640464	2.320239405552545	2.1054142476313746	2.522190240718587	2.0756522994255264	2.8891407130527487	2.49390462363224	2.0842103592964696	2.5199007743467674
YCL018W	9.805057292625115	9.718308625307394	9.718308625307394	4.416445844649774	10.199541120598747	3.928368727331276	5.688230461446563	9.718308625307394	9.852400593668355
YCL021W-A	0.6751682822735188	0.6762761042437798	0.6781648483033897	0.7063037374207151	0.7077164784066974	0.6340445096882371	0.6992547547300882	0.681317910558581	0.7363840960855123
YCL022C	0.4318143100194289	0.4364767819601296	0.44770224615182713	0.4131394444472054	0.31975824705013556	0.3594340560827053	0.419202242320631	0.4560169715159633	0.3897512728072322
