	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YEL030C-A	4.404585497	0.123723098	0.754602201	0.16395804	0.869764176	NA
YEL032C-A	0	NA	NA	NA	NA	NA
YEL034W	0	NA	NA	NA	NA	NA
YEL035C	17.35903236	-0.281980168	0.355792795	-0.792540411	0.428045639	NA
YEL045C	14.26963802	0.177182926	0.378488211	0.468133275	0.639689285	NA
YEL070W	15.51048051	0.884870129	0.426203805	2.076166658	0.03787854	NA
YEL074W	17.74864571	-0.107879127	0.387782688	-0.278194798	0.780862828	NA
YEL075C	0	NA	NA	NA	NA	NA
YEL075W-A	0	NA	NA	NA	NA	NA
YEL076C	0	NA	NA	NA	NA	NA
YEL076C-A	0	NA	NA	NA	NA	NA
YEL077W-A	0	NA	NA	NA	NA	NA
YER014C-A	0	NA	NA	NA	NA	NA
YER023C-A	0	NA	NA	NA	NA	NA
YER038W-A	9.442755068	0.569168241	0.450981556	1.262065453	0.206925235	NA
YER046W-A	11.97434122	0.427503338	0.400113948	1.068453972	0.285315782	NA
YER068C-A	1.648503464	-0.151770703	1.061078322	-0.143034402	0.886263012	NA
YER078W-A	5.165856243	0.409464085	0.620625638	0.659760183	0.509407739	NA
YER079C-A	1.519136077	0.537050093	1.247106034	0.430637074	0.66673228	NA
YER084W	6.531045038	-0.500909133	0.724488303	-0.691397129	0.489316008	NA
YER084W-A	1.211059084	0.07821514	1.429767421	0.054704799	0.956373646	NA
YER085C	0.378523521	0.796121887	2.438210926	0.326518874	0.744031812	NA
YER088W-B	0	NA	NA	NA	NA	NA
YER090C-A	0	NA	NA	NA	NA	NA
YER091C-A	2.567808004	-0.101816474	0.90021765	-0.113102064	0.909949639	NA
YER097W	9.339890652	-0.723312445	0.513226813	-1.409342665	0.158733869	NA
YER119C-A	6.936729687	-0.455857355	0.516085701	-0.883297782	0.377075402	NA
YER137C-A	0	NA	NA	NA	NA	NA
YER137W-A	4.942116424	-0.302653893	0.665409758	-0.454838374	0.649225521	NA
YER138C	0	NA	NA	NA	NA	NA
YER152W-A	9.542315851	-0.526206552	0.477660325	-1.101633366	0.270621097	NA
YER159C-A	0	NA	NA	NA	NA	NA
YER160C	0.239380749	1.478527326	3.33317546	0.443579207	0.657346842	NA
YER172C-A	0.122956927	0.782877754	3.533811541	0.221539192	0.824672624	NA
YER181C	11.86226557	0.38310499	0.576847713	0.664135406	0.506603651	NA
YER188C-A	10.14602346	0.244528576	0.425428797	0.574781439	0.565439121	NA
YER189W	0.137239958	0.782877754	3.533811541	0.221539192	0.824672624	NA
YER190C-A	0	NA	NA	NA	NA	NA
YER190C-B	0	NA	NA	NA	NA	NA
YER190W	4.738329974	0.530902347	0.64734706	0.820120117	0.412147635	NA
YFL002W-A	0.241283563	0.06154506	3.329881128	0.01848266	0.985253811	NA
YFL002W-B	0	NA	NA	NA	NA	NA
YFL011W	15.50394451	0.093052944	0.38566138	0.241281469	0.809336972	NA
YFL012W-A	1.226989376	-1.141205474	1.281990144	-0.890182721	0.373367781	NA
YFL015C	5.979526976	-0.55380396	0.603313819	-0.917936806	0.358651951	NA
YFL015W-A	0.471718104	-2.33751029	2.779438023	-0.841001048	0.400347347	NA
YFL021C-A	6.938142117	-0.847942832	0.634919699	-1.335511929	0.181708854	NA
YFL032W	15.33438808	-0.107314445	0.442885034	-0.242307679	0.808541764	NA
YFL058W	4.296026192	0.762091028	0.674054893	1.130606773	0.258220636	NA
YFL061W	4.300400676	0.405292076	0.688225125	0.588894624	0.555931965	NA
YFL062W	6.386520136	-0.340775652	0.593559656	-0.574121991	0.565885253	NA
YFL063W	0.116423822	0.782877754	3.533811541	0.221539192	0.824672624	NA
YFL064C	0.483508456	-1.245887883	2.301196773	-0.54140867	0.588225933	NA
YFL065C	1.197618589	-3.682298302	1.509354882	-2.43965044	0.01470148	NA
YFL066C	1.846798791	-4.296010449	1.413756981	-3.038719176	0.002375862	NA
YFL067W	4.962197952	-3.605128643	0.988851675	-3.645772902	0.000266589	NA
YFL068W	0	NA	NA	NA	NA	NA
YFR009W-A	0	NA	NA	NA	NA	NA
YFR012W-A	10.09136219	-0.118087835	0.430964753	-0.274008104	0.784078394	NA
YFR032C	15.29455129	-0.087138394	0.38502717	-0.22631752	0.820954473	NA
YFR032C-B	7.279325356	-0.320622088	0.556833431	-0.575795328	0.564753532	NA
YFR034W-A	7.164435415	-0.702750514	0.58132595	-1.208875183	0.226710802	NA
YFR057W	1.106058048	1.014874647	1.395261764	0.72737222	0.466997967	NA
YGL006W-A	3.597215436	-0.232026855	0.784831484	-0.295639076	0.767505728	NA
YGL007C-A	15.3818113	0.390198487	0.410784456	0.949886203	0.342170078	NA
YGL014C-A	0	NA	NA	NA	NA	NA
YGL015C	16.67883694	0.015131171	0.374924513	0.040357914	0.967807782	NA
YGL024W	9.797947499	0.045123658	0.510639683	0.088366923	0.92958505	NA
YGL034C	5.312578145	-0.165370574	0.616219198	-0.26836323	0.78841974	NA
YGL041C	0	NA	NA	NA	NA	NA
YGL041C-B	15.07192583	-0.246957546	0.352320586	-0.700945549	0.483336997	NA
YGL063C-A	0	NA	NA	NA	NA	NA
YGL069C	5.230246216	-0.483400641	0.701471457	-0.689123751	0.490745395	NA
YGL072C	12.18370046	0.394293049	0.391025101	1.008357387	0.313282923	NA
YGL074C	14.11766288	-0.970531716	0.445145099	-2.180259244	0.02923825	NA
YGL088W	1.665621331	0.740935293	1.130622574	0.655333894	0.512252803	NA
YGL118C	11.05216656	1.025640595	0.451473734	2.271761385	0.023100926	NA
YGL123C-A	0	NA	NA	NA	NA	NA
YGL138C	4.834952148	-0.172652107	0.723197473	-0.238734389	0.811311549	NA
YGL149W	15.83429209	-0.479987211	0.408829031	-1.174053637	0.240373542	NA
YGL182C	16.51727381	0.256185547	0.338764623	0.756234652	0.44950852	NA
YGL192W	0	NA	NA	NA	NA	NA
YGL193C	0	NA	NA	NA	NA	NA
YGL199C	1.453872986	0.048307172	1.207266874	0.040013665	0.968082232	NA
YGL217C	3.725919917	-0.76294722	0.844175533	-0.903777936	0.366113164	NA
YGL218W	0.872532977	-2.246613776	1.567235078	-1.4334887	0.151718226	NA
YGL235W	2.887053862	-0.55464149	0.864914557	-0.641267377	0.521348981	NA
YGL239C	15.17200865	-0.070760585	0.376620533	-0.187882971	0.850968392	NA
YGL260W	0.622127719	0.666378492	1.778958838	0.374589045	0.707966122	NA
YGL261C	0.610576819	0.620283387	1.951614895	0.317830833	0.750613261	NA
YGL262W	13.14228892	0.328071169	0.462668598	0.70908458	0.478271991	NA
YGR022C	8.746294801	-0.437843167	0.468702829	-0.934159428	0.350221661	NA
YGR027W-A	0	NA	NA	NA	NA	NA
YGR027W-B	0	NA	NA	NA	NA	NA
YGR031C-A	0	NA	NA	NA	NA	NA
YGR038C-A	0	NA	NA	NA	NA	NA
YGR038C-B	0	NA	NA	NA	NA	NA
YGR068W-A	0	NA	NA	NA	NA	NA
YGR073C	15.52833353	0.388694782	0.34861944	1.114954409	0.264869959	NA
YGR109W-A	0	NA	NA	NA	NA	NA
YGR114C	1.129213505	-1.733683985	1.504156913	-1.152595165	0.249076589	NA
YGR115C	0	NA	NA	NA	NA	NA
YGR161C-C	0	NA	NA	NA	NA	NA
YGR161C-D	14.00805708	0.241929287	0.371441883	0.651324738	0.514836883	NA
YGR161W-A	0	NA	NA	NA	NA	NA
YGR161W-B	0.134522858	0.782877754	3.533811541	0.221539192	0.824672624	NA
YGR204C-A	14.79386661	-0.332944834	0.37748797	-0.882001175	0.377776172	NA
YGR226C	0	NA	NA	NA	NA	NA
YGR242W	13.69126799	-0.610880699	0.428158717	-1.42676226	0.153648433	NA
YGR259C	14.88565644	-0.434539595	0.37055973	-1.172657359	0.240933238	NA
YGR269W	14.70400005	-0.303871136	0.361926216	-0.839594155	0.401135978	NA
YGR270C-A	0	NA	NA	NA	NA	NA
YGR273C	15.3340258	0.23688407	0.381387666	0.62111099	0.534526599	NA
YGR290W	12.59748914	-0.318723737	0.444610204	-0.716861048	0.473459838	NA
YGR291C	0.710122339	-0.951577242	2.197504759	-0.433026248	0.664995701	NA
YGR293C	7.154251502	0.737888915	0.529758367	1.392878265	0.163656606	NA
YGR294W	8.630979093	0.858792176	0.533987978	1.608261254	0.107777973	NA
YGR296C-A	0	NA	NA	NA	NA	NA
YGR296C-B	0	NA	NA	NA	NA	NA
YGR296W	0	NA	NA	NA	NA	NA
YHL002C-A	11.90815268	0.580911552	0.479668407	1.211069029	0.22586895	NA
YHL005C	7.286633562	-0.017573564	0.540091752	-0.032538108	0.974042926	NA
YHL009W-A	0	NA	NA	NA	NA	NA
YHL009W-B	4.082216717	0.503761929	0.70345631	0.716123975	0.473914801	NA
YHL019W-A	17.65653293	-0.104803613	0.324887811	-0.32258401	0.747010305	NA
YHL030W-A	4.187683848	-0.205577997	0.874768981	-0.235008329	0.814202268	NA
YHL037C	8.868266508	-0.304955501	0.4695261	-0.649496377	0.516017588	NA
YHL041W	5.089564534	1.630507937	0.802260753	2.032391502	0.042114038	NA
YHL045W	6.998742012	-0.091974686	0.624544743	-0.147266768	0.882921462	NA
YHL046C	2.106836332	0.222668315	0.967728961	0.230093677	0.818018978	NA
YHL048C-A	1.139396944	2.783821243	1.71037152	1.627612019	0.103607179	NA
YHL049C	0	NA	NA	NA	NA	NA
YHL050W-A	0	NA	NA	NA	NA	NA
YHR028W-A	11.13064157	1.089257922	0.429379835	2.536816666	0.011186552	NA
YHR032C-A	16.23105264	-0.228699566	0.33850532	-0.675615869	0.499284563	NA
YHR052W-A	0	NA	NA	NA	NA	NA
YHR053C	0	NA	NA	NA	NA	NA
YHR054C	15.40900833	-0.340868928	0.357076711	-0.954609802	0.339775058	NA
YHR054W-A	0	NA	NA	NA	NA	NA
YHR055C	0	NA	NA	NA	NA	NA
YHR056W-A	2.174770705	-0.976451128	1.086649849	-0.898588565	0.368871852	NA
YHR069C-A	1.602555274	-1.115283034	1.237286425	-0.901394383	0.367378667	NA
YHR073C-B	0	NA	NA	NA	NA	NA
YHR073W-A	0	NA	NA	NA	NA	NA
YHR079C-A	11.27850484	1.427081001	0.458921203	3.109642771	0.001873137	NA
YHR086W-A	14.41695515	0.02058081	0.375173101	0.054856837	0.956252519	NA
YHR125W	7.371977418	1.346759918	0.565324051	2.382279535	0.017205831	NA
YHR126C	6.569316933	0.739046492	0.594888719	1.242327294	0.214115829	NA
YHR131W-A	16.32297193	-0.388170647	0.3553852	-1.09225327	0.274721794	NA
YHR137C-A	0	NA	NA	NA	NA	NA
YHR145C	3.803057028	0.655722838	0.785146599	0.835159751	0.403627768	NA
YHR165W-A	3.313533336	-0.271381654	0.782409745	-0.346853622	0.72870129	NA
YHR180C-B	0	NA	NA	NA	NA	NA
YHR180W-A	2.657327318	2.123162302	1.009466605	2.10325165	0.035443778	NA
YHR182C-A	4.240256315	-0.271131219	0.666490863	-0.406804106	0.684151871	NA
YHR185C	9.85420643	-0.651089594	0.448990937	-1.450117452	0.147025769	NA
YHR193C-A	1.587840948	0.228596665	1.233099255	0.185383832	0.852927989	NA
YHR212C	0	NA	NA	NA	NA	NA
YHR212W-A	0	NA	NA	NA	NA	NA
YHR213W	0	NA	NA	NA	NA	NA
YHR213W-A	0	NA	NA	NA	NA	NA
YHR213W-B	6.624192725	-0.954024487	0.572293594	-1.667019336	0.09551056	NA
YHR214C-C	0	NA	NA	NA	NA	NA
YHR214C-D	0	NA	NA	NA	NA	NA
YHR214C-E	2.805457984	0.167490088	0.862295004	0.194237572	0.845989865	NA
YHR214W	3.332340887	-1.479947397	0.896537238	-1.65073723	0.098792242	NA
YHR214W-A	6.543310952	-0.775152396	0.537322465	-1.442620485	0.14912741	NA
YHR217C	0.116423822	0.782877754	3.533811541	0.221539192	0.824672624	NA
YHR218W	0	NA	NA	NA	NA	NA
YHR218W-A	0	NA	NA	NA	NA	NA
YHR219C-A	0	NA	NA	NA	NA	NA
YHR219W	0.241298593	0.06154506	3.32981654	0.018483018	0.985253525	NA
YIL012W	15.87632758	-0.079152449	0.354893628	-0.223031475	0.82351101	NA
YIL021C-A	0	NA	NA	NA	NA	NA
YIL029W-A	2.386948319	0.546090918	1.064480044	0.513011889	0.607943005	NA
YIL032C	11.45139595	-0.465518408	0.515025566	-0.903874369	0.366062021	NA
YIL046W-A	10.64570045	-0.113316035	0.424558998	-0.266902916	0.789543911	NA
YIL054W	3.421331747	-0.349759398	0.772116177	-0.452988045	0.65055735	NA
YIL066W-A	2.022528901	-0.279991863	1.004131039	-0.278839964	0.780367643	NA
YIL082W	0	NA	NA	NA	NA	NA
YIL100C-A	6.477604761	0.510437347	0.721334427	0.70762926	0.479175517	NA
YIL100W	3.303032545	-1.218318695	0.956386382	-1.273877084	0.202706981	NA
YIL105W-A	0	NA	NA	NA	NA	NA
YIL134C-A	8.546989418	0.698570243	0.513195389	1.361216911	0.173445151	NA
YIL141W	14.046469	0.11172389	0.39407558	0.283508788	0.776786846	NA
YIL142C-A	8.484069843	-0.100914954	0.55766248	-0.180960631	0.856398477	NA
YIL156W-A	6.820460036	0.220477103	0.521979855	0.42238623	0.672743127	NA
YIL171W	14.83814372	-0.100727302	0.371448935	-0.271174023	0.786257192	NA
YIL171W-A	0	NA	NA	NA	NA	NA
YIL172C	0	NA	NA	NA	NA	NA
YIL173W	11.41145395	0.283286582	0.407745385	0.694763429	0.48720357	NA
YIL174W	0	NA	NA	NA	NA	NA
YIL175W	0	NA	NA	NA	NA	NA
YIL176C	0	NA	NA	NA	NA	NA
YIL177C	0	NA	NA	NA	NA	NA
YIL177W-A	0	NA	NA	NA	NA	NA
YIR013C	10.61117235	-0.369031308	0.463210532	-0.796681599	0.425635974	NA
YIR017C	7.107208207	0.415393561	0.515340384	0.806056684	0.420210166	NA
YIR017W-A	4.160133372	0.734465214	0.719870029	1.02027475	0.307598175	NA
YIR020C	0	NA	NA	NA	NA	NA
YIR020C-B	0.846954598	-1.268410224	1.535738187	-0.825928687	0.408844547	NA
YIR020W-A	0	NA	NA	NA	NA	NA
YIR021W-A	4.240825986	-0.606930394	0.692390376	-0.876572546	0.380718857	NA
YIR036W-A	0.989540645	-2.481071743	1.731417293	-1.432971562	0.151865964	NA
YIR040C	0.26767132	0.061545708	3.224559844	0.019086545	0.984772065	NA
YIR041W	2.130802888	1.78467002	1.088049768	1.64024668	0.100953887	NA
YJL020W-A	0	NA	NA	NA	NA	NA
YJL022W	6.717904958	-0.601498962	0.597276027	-1.007070324	0.313900981	NA
YJL026C-A	0	NA	NA	NA	NA	NA
YJL027C	7.134651803	-0.189442878	0.524009426	-0.361525706	0.717706492	NA
YJL028W	1.485793738	2.353385655	1.382220241	1.702612641	0.088640583	NA
YJL032W	16.02226062	0.303907625	0.346118113	0.878046001	0.379918755	NA
YJL052C-A	5.443160619	0.535687562	0.625214233	0.856806409	0.391551883	NA
YJL064W	2.476856831	0.083294594	0.984609373	0.084596589	0.932582111	NA
YJL077W-A	0	NA	NA	NA	NA	NA
YJL086C	1.371311355	-0.749784325	1.145419972	-0.654593374	0.512729591	NA
YJL114W	10.22879307	-0.108405297	0.569691882	-0.190287594	0.849083775	NA
YJL119C	16.34067009	0.774788385	0.369042912	2.099453371	0.035776954	NA
YJL135W	2.881643907	0.178821368	0.82274848	0.217346337	0.827938448	NA
YJL136W-A	5.997901021	0.892849897	0.622239314	1.43489792	0.151316188	NA
YJL150W	5.670948782	0.168928129	0.5964314	0.283231448	0.776999423	NA
YJL175W	1.215821327	-0.513020033	1.431286243	-0.358432868	0.720019398	NA
YJL182C	1.402589865	0.336882302	1.202160676	0.280230678	0.779300531	NA
YJL195C	1.519008779	0.543552943	1.088181206	0.49950591	0.617423024	NA
YJL197C-A	0	NA	NA	NA	NA	NA
YJL220W	0	NA	NA	NA	NA	NA
YJL221C	0	NA	NA	NA	NA	NA
YJL222W	10.40358198	0.060170524	0.454048077	0.13252016	0.894572878	NA
YJL222W-A	0	NA	NA	NA	NA	NA
YJL222W-B	0	NA	NA	NA	NA	NA
YJL223C	0	NA	NA	NA	NA	NA
YJL225C	0.134522858	0.782877754	3.533811541	0.221539192	0.824672624	NA
YJL225W-A	0	NA	NA	NA	NA	NA
YJR018W	9.071364035	-0.399693172	0.535875929	-0.745868866	0.455746634	NA
YJR020W	5.57187677	0.112751998	0.706062616	0.159691216	0.873124321	NA
YJR022W	2.673407866	-0.200941947	0.944418264	-0.21276796	0.831507956	NA
YJR026W	0	NA	NA	NA	NA	NA
YJR028W	0	NA	NA	NA	NA	NA
YJR029W	0	NA	NA	NA	NA	NA
YJR037W	8.822472121	-1.236964835	0.562818009	-2.197806068	0.027962929	NA
YJR038C	7.778496351	-1.092510315	0.670248065	-1.630008906	0.103099615	NA
YJR079W	16.59085357	0.171274752	0.371467864	0.461075555	0.644744399	NA
YJR114W	15.87037101	-0.427159159	0.391610873	-1.090774513	0.275372114	NA
YJR120W	11.67368146	-0.585043475	0.432659234	-1.352203836	0.176310117	NA
YJR128W	6.092186599	-0.292442374	0.610006661	-0.479408493	0.631648052	NA
YJR140W-A	0	NA	NA	NA	NA	NA
YJR151W-A	5.78753775	0.706342056	0.616026699	1.146609484	0.251543055	NA
YJR157W	1.385737927	0.88137317	1.208148367	0.729523951	0.465681222	NA
YJR158W	0	NA	NA	NA	NA	NA
YJR159W	1.877549138	-0.527388207	0.980949299	-0.537630444	0.590832208	NA
YJR160C	17.79981061	0.102842972	0.333749825	0.308143899	0.757972839	NA
YJR162C	0	NA	NA	NA	NA	NA
YKL031W	13.69642614	0.002345136	0.374884212	0.006255627	0.995008764	NA
YKL096C-B	4.947930634	1.047117212	0.692725771	1.511589803	0.130638247	NA
YKL097C	3.904723027	-0.494540169	0.818142329	-0.604467158	0.545533098	NA
YKL100W-A	0	NA	NA	NA	NA	NA
YKL102C	12.66434259	-0.022992453	0.402165737	-0.057171585	0.954408513	NA
YKL106C-A	2.407462485	-0.398624094	0.921192769	-0.432726035	0.665213814	NA
YKL118W	8.125457612	0.200212098	0.515071124	0.388707673	0.697492406	NA
YKL131W	11.9689476	-0.069939162	0.428989466	-0.163032352	0.870492962	NA
YKL145W-A	0	NA	NA	NA	NA	NA
YKL147C	1.966926859	-1.116536794	1.138732402	-0.980508495	0.326835178	NA
YKL156C-A	0	NA	NA	NA	NA	NA
YKL177W	11.3081698	-0.052714908	0.496783415	-0.106112455	0.915493129	NA
YKL183C-A	11.88231466	-0.182175182	0.395365309	-0.460776849	0.644958713	NA
YKL223W	0	NA	NA	NA	NA	NA
YKL224C	0.238571371	0.061544986	3.34162989	0.018417655	0.985305668	NA
YKL225W	0	NA	NA	NA	NA	NA
YKR032W	0.717449536	-1.964982186	1.839393613	-1.06827716	0.285395508	NA
YKR033C	0.385737494	-2.027640179	2.926375393	-0.692884509	0.488382032	NA
YKR034W	10.99121875	0.335118784	0.470126525	0.712826794	0.475952943	NA
YKR035W-A	0	NA	NA	NA	NA	NA
YKR040C	7.836831191	0.928061114	0.602417422	1.540561544	0.123423533	NA
YKR073C	5.609735538	-0.457548466	0.621754143	-0.735899345	0.461791956	NA
YKR075W-A	0	NA	NA	NA	NA	NA
YLL006W-A	2.1996385	-0.284864955	0.946266506	-0.301040936	0.763383279	NA
YLL019W-A	0	NA	NA	NA	NA	NA
YLL030C	0.846400773	-1.212680398	1.886362182	-0.642867213	0.520310266	NA
YLL044W	13.89157897	-0.351246574	0.542484576	-0.64747753	0.517322932	NA
YLL046C	7.983524214	0.511901568	0.587500391	0.871321238	0.383578777	NA
YLL047W	9.220061527	1.113782464	0.531138735	2.096970887	0.035996153	NA
YLL064C	0	NA	NA	NA	NA	NA
YLL065W	0.234750458	0.061544888	3.357275751	0.018331794	0.985374164	NA
YLL066C	0.118326636	-0.659794766	3.533811541	-0.186709098	0.851888722	NA
YLL066W-A	0	NA	NA	NA	NA	NA
YLL066W-B	0.36425552	0.76066878	2.455470987	0.309785285	0.756724242	NA
YLL067C	0.130431362	-0.659794766	3.533811541	-0.186709098	0.851888722	NA
YLL067W-A	0	NA	NA	NA	NA	NA
YLR012C	8.471097706	-0.400416772	0.519133043	-0.771318214	0.440518339	NA
YLR013W	1.962304104	0.059438363	1.001896382	0.059325858	0.952692565	NA
YLR035C-A	1.86682837	-0.911542805	1.056159012	-0.863073452	0.388097083	NA
YLR041W	17.12723891	-0.279781638	0.444301182	-0.629711668	0.528883247	NA
YLR111W	11.68582332	0.020301082	0.425515052	0.047709433	0.961947816	NA
YLR149C-A	5.28090438	-0.029081535	0.629819081	-0.046174426	0.963171226	NA
YLR154C-G	0	NA	NA	NA	NA	NA
YLR154C-H	0	NA	NA	NA	NA	NA
YLR154W-A	0	NA	NA	NA	NA	NA
YLR154W-B	0	NA	NA	NA	NA	NA
YLR154W-C	0	NA	NA	NA	NA	NA
YLR154W-E	0	NA	NA	NA	NA	NA
YLR154W-F	0	NA	NA	NA	NA	NA
YLR155C	0	NA	NA	NA	NA	NA
YLR156C-A	0	NA	NA	NA	NA	NA
YLR156W	0	NA	NA	NA	NA	NA
YLR157C	0	NA	NA	NA	NA	NA
YLR157C-A	0	NA	NA	NA	NA	NA
YLR157C-B	0.907898074	0.534201349	1.601039786	0.33365901	0.738636884	NA
YLR157C-C	0	NA	NA	NA	NA	NA
YLR157W-D	0	NA	NA	NA	NA	NA
YLR157W-E	0	NA	NA	NA	NA	NA
YLR158C	0	NA	NA	NA	NA	NA
YLR159C-A	0	NA	NA	NA	NA	NA
YLR159W	0	NA	NA	NA	NA	NA
YLR160C	0	NA	NA	NA	NA	NA
YLR161W	0	NA	NA	NA	NA	NA
YLR162W	3.518244776	0.749980846	1.210361954	0.619633527	0.535499088	NA
YLR162W-A	11.7382476	2.955351007	0.887731125	3.329105992	0.000871252	NA
YLR163W-A	0	NA	NA	NA	NA	NA
YLR171W	13.00725522	0.168510924	0.4604656	0.365957683	0.714396652	NA
YLR184W	0.890770644	0.516394694	1.600113946	0.322723701	0.746904501	NA
YLR217W	7.445162872	0.345112863	0.495954654	0.69585568	0.486519215	NA
YLR227W-A	0	NA	NA	NA	NA	NA
YLR232W	11.8780159	0.037203984	0.451180969	0.082459117	0.934281628	NA
YLR235C	3.310286146	-0.493021759	0.810516781	-0.608280754	0.543001283	NA
YLR280C	0	NA	NA	NA	NA	NA
YLR282C	15.48008156	0.291492569	0.341583671	0.853356274	0.393461762	NA
YLR286W-A	0	NA	NA	NA	NA	NA
YLR296W	2.217016016	-0.575940812	1.004163997	-0.573552541	0.566270635	NA
YLR299C-A	0	NA	NA	NA	NA	NA
YLR302C	3.134844346	4.349055234	1.217762704	3.571348687	0.000355148	NA
YLR308W	5.977534843	-0.368343837	0.716970043	-0.513750667	0.607426323	NA
YLR317W	15.14073052	0.019698363	0.363803735	0.054145577	0.95681918	NA
YLR322W	3.492416198	0.688846128	0.807296087	0.853275693	0.393506436	NA
YLR331C	15.25323409	-0.040819208	0.361330576	-0.11296915	0.910055013	NA
YLR334C	12.51496041	0.7170662	0.419105922	1.710942656	0.087091699	NA
YLR338W	1.221966671	-1.165960442	1.262139728	-0.923796642	0.355592204	NA
YLR339C	15.8545654	-0.514369459	0.45299104	-1.135495878	0.256167608	NA
YLR347W-A	0	NA	NA	NA	NA	NA
YLR364C-A	0.122956927	0.782877754	3.533811541	0.221539192	0.824672624	NA
YLR365W	17.0404082	0.150433765	0.385699558	0.390028356	0.696515579	NA
YLR366W	5.846370019	1.270765	0.659656551	1.926403974	0.054053952	NA
YLR374C	4.876059977	-1.744596472	0.741094574	-2.354080752	0.018568577	NA
YLR399W-A	0	NA	NA	NA	NA	NA
YLR406C-A	7.65106092	0.102061223	0.523989044	0.194777399	0.845567217	NA
YLR410W-A	0	NA	NA	NA	NA	NA
YLR412C-A	4.895461998	1.607145926	0.704979463	2.27970602	0.02262513	NA
YLR415C	9.258102605	-1.958143377	0.533803685	-3.668283735	0.000244184	NA
YLR416C	5.934623474	-0.549332822	0.565569687	-0.971291132	0.331403323	NA
YLR428C	2.838490859	-0.324819944	0.790093078	-0.411116048	0.680987443	NA
YLR434C	14.66925904	-0.160459734	0.392787987	-0.408514872	0.682895714	NA
YLR437C-A	1.99957951	-0.679422367	0.986301227	-0.688858889	0.490912073	NA
YLR458W	8.950627453	-0.342014239	0.452730336	-0.755448028	0.449980205	NA
YLR461W	2.087152257	-2.155602389	1.130660245	-1.906498789	0.056585523	NA
YLR462W	1.337972672	-1.368894029	1.464952403	-0.934429014	0.350082637	NA
YLR463C	0	NA	NA	NA	NA	NA
YLR464W	0	NA	NA	NA	NA	NA
YLR465C	0	NA	NA	NA	NA	NA
YLR466C-A	0	NA	NA	NA	NA	NA
YLR466C-B	3.234593052	-1.628808317	1.022376263	-1.593159364	0.111124445	NA
YLR466W	0	NA	NA	NA	NA	NA
YLR467C-A	0	NA	NA	NA	NA	NA
YLR467W	0	NA	NA	NA	NA	NA
YML009W-B	0	NA	NA	NA	NA	NA
YML012C-A	16.27002216	-0.320479456	0.348455085	-0.919715254	0.357721579	NA
YML031C-A	1.106601356	-2.65319325	1.686850215	-1.572868312	0.115749314	NA
YML034C-A	6.895502017	0.252619773	0.557071445	0.45347823	0.650204416	NA
YML039W	0.591663496	-0.539014475	1.965227302	-0.274275894	0.783872608	NA
YML040W	0	NA	NA	NA	NA	NA
YML045W	0	NA	NA	NA	NA	NA
YML045W-A	0	NA	NA	NA	NA	NA
YML047W-A	8.312174865	0.879579165	0.494211866	1.779761327	0.075115029	NA
YML057C-A	7.921767111	-0.710267208	0.574053879	-1.237283178	0.215981971	NA
YML084W	1.497774822	0.046127486	1.174121749	0.0392868	0.968661731	NA
YML089C	2.502141031	0.657634929	0.883555337	0.74430531	0.45669179	NA
YML094C-A	8.538723813	0.410938337	0.504702277	0.814219305	0.415519328	NA
YML100W-A	9.988303767	0.227842225	0.466812903	0.488080393	0.625492899	NA
YML101C-A	14.76751265	0.504880228	0.353404475	1.428618662	0.153113867	NA
YML132W	0.122956927	0.782877754	3.533811541	0.221539192	0.824672624	NA
YML133C	5.825450922	-0.385007911	0.58380964	-0.659475083	0.509590741	NA
YML133W-A	0	NA	NA	NA	NA	NA
YML133W-B	0	NA	NA	NA	NA	NA
YMR001C-A	7.439953692	-1.660741964	0.737064759	-2.253183243	0.024247598	NA
YMR013C-A	0	NA	NA	NA	NA	NA
YMR013W-A	0	NA	NA	NA	NA	NA
YMR031W-A	2.47977199	-0.521041835	0.957720685	-0.544043626	0.586411452	NA
YMR046C	0	NA	NA	NA	NA	NA
YMR046W-A	0	NA	NA	NA	NA	NA
YMR050C	0.137239958	0.782877754	3.533811541	0.221539192	0.824672624	NA
YMR051C	0	NA	NA	NA	NA	NA
YMR057C	10.05642109	-0.194214729	0.450682953	-0.430934269	0.666516165	NA
YMR082C	1.56445546	-0.591849909	1.238782092	-0.477767569	0.632815646	NA
YMR135W-A	11.62893663	-0.270846627	0.498967763	-0.54281388	0.587257955	NA
YMR158W-B	10.18002187	-0.271892291	0.489317678	-0.555655974	0.578446059	NA
YMR159C	5.490550156	-0.315379944	0.619019238	-0.509483268	0.610413523	NA
YMR182W-A	17.91708637	0.270668603	0.397597979	0.680759504	0.496023678	NA
YMR242W-A	4.885199709	-0.018712357	0.652166921	-0.028692589	0.977109767	NA
YMR272W-A	0	NA	NA	NA	NA	NA
YMR272W-B	6.797544846	0.539875874	0.598496773	0.902053108	0.367028657	NA
YMR306C-A	8.304317325	0.693998533	0.507653885	1.367070268	0.171603282	NA
YMR307C-A	0	NA	NA	NA	NA	NA
YMR322C	1.842059624	0.643273476	1.025374937	0.627354398	0.530426953	NA
YMR323W	1.488417513	1.029093807	1.241752609	0.82874302	0.407249837	NA
YMR324C	0	NA	NA	NA	NA	NA
YMR325W	0	NA	NA	NA	NA	NA
