	14251X1	14251X3	14251X4	14251X7	14251X9	14251X10	14251X13	14251X15	14251X16	14251X19	14251X21	14251X22
YBL107C	248.7241782	263.9405548	247.0679709	263.0160551	253.5821082	251.1001243	258.2980702	261.6267221	313.521025	311.9037332	251.2475964	325.231648
YBR001C	172.3774418	125.0445016	162.3669763	182.6203205	123.1307624	156.7722877	162.1524047	114.6367539	137.877736	146.2594255	116.9255818	131.6424237
YBR002C	179.6371773	178.3594703	186.0758844	169.8369467	185.7973019	202.7092694	171.8485409	195.990308	147.9588275	146.2926456	220.7286851	150.0518505
YBR003W	202.6073648	169.1035708	200.4823952	190.184848	168.3808132	200.5030832	185.848875	169.4538296	151.7463028	176.9442876	198.1939745	143.3719769
YBR004C	201.6939378	183.5478933	175.3448248	189.6504155	197.720615	146.6351767	221.372714	213.3657462	168.0354539	189.0690176	204.6177459	131.3893979
YBR005W	260.410723	243.7770288	253.7178335	244.7288446	255.3775667	240.1952046	251.9061507	290.0135654	219.6058854	254.2010979	267.7357199	215.5523515
YBR006W	166.8094894	194.0294014	165.8557172	166.7416387	212.2742582	157.7333666	186.0666984	224.269842	169.524805	159.3608488	206.2959254	149.5158045
YBR007C	88.2456924	77.17115149	102.2085578	70.44748741	93.61982206	103.0339417	75.27963348	80.1057517	44.70047188	67.89195672	91.4709286	54.32901614
YBR008C	81.31375492	66.37653213	82.79662185	76.93972297	79.23775242	88.55019442	77.84456957	69.96522632	59.51009513	70.81051792	77.77226365	59.53397329
YBR009C	334.2680429	434.2668995	307.4742995	310.0931309	324.296769	304.6920651	330.3533515	441.5954105	359.2465843	460.2914674	350.490397	437.2021318
YBR010W	308.9720829	371.6205954	308.7043167	293.6243783	283.3841502	296.6374711	285.5927489	393.3510699	349.9888156	399.0288091	318.7173374	419.0256473
YBR011C	335.2163211	389.1388906	343.8686382	327.1180327	334.0249406	340.7024179	308.149808	413.9378016	363.2164871	357.6554424	362.5048432	394.6673935
YBR013C	111.002218	118.8811055	109.0360675	98.95082602	106.9751736	104.5842691	133.3619197	120.4572693	131.9270543	116.3007898	119.5431688	118.9396872
YBR014C	246.3344677	280.2675612	250.803507	259.6319353	258.2976844	241.0367293	245.3850741	266.2684165	283.001709	278.5377569	252.6056915	286.8330324
YBR015C	222.6739425	203.4600587	232.3347872	202.1693785	210.4976038	217.3561307	209.2686667	200.0814742	147.8116536	177.0351798	200.2401066	144.2846897
YBR016W	201.3567021	205.4915339	226.7603137	188.967842	189.0776215	209.6942262	193.7739621	212.3567467	205.8805176	204.7118386	192.1090718	226.5936416
YBR017C	170.0565836	161.9288146	174.5089976	171.5234846	183.3479966	173.0003409	160.316956	175.3738412	135.1340564	141.2655189	184.3426268	125.3795637
YBR018C	44.20474755	81.07165914	50.81269962	35.92473916	72.43994417	43.63218975	49.59741388	71.04301956	75.88166873	37.86264705	68.9732843	66.38514537
YBR019C	95.50515513	66.75740175	113.9193072	102.352418	74.9107529	109.5493473	91.76134722	70.79742919	89.43370116	77.85942522	72.60158223	95.44948163
YBR020W	38.45174873	29.81335458	43.96532066	33.59023357	31.45676413	55.16465756	37.96425349	29.02505046	47.23336303	34.6254526	39.61152363	48.17841279
YBR021W	126.7998333	71.6869151	125.8290658	103.2230121	86.76893198	148.4601357	116.9771038	93.08824827	112.2163878	99.55943457	101.0408202	114.6756899
YBR022W	217.4578917	212.7639749	190.2883751	216.6100484	228.1775892	191.3643114	221.4216118	200.942657	230.4392861	252.5892772	222.2661171	223.6146483
YBR023C	132.305674	130.9893663	130.9678691	133.3821885	132.0336202	125.888472	134.7061232	124.3930734	67.43207788	114.0972745	133.4851617	64.28056103
YBR024W	182.0881181	167.1032316	174.3892806	193.0235582	182.2925394	188.7498867	195.6039581	151.7268145	210.5132218	198.4540339	165.7335348	200.8118388
YBR025C	306.6618265	351.3449256	307.1595189	309.0898027	325.3058671	307.3808174	304.9817439	368.3520262	333.7672188	315.7041511	349.1099414	315.767617
YBR026C	271.791754	259.0130932	278.6931827	293.1324926	243.9183169	289.5210055	287.92623	234.5697955	327.7180219	301.2090016	241.2229295	318.8790521
YBR028C	206.4414673	141.2917074	159.7189	167.7562878	151.8350597	174.8334437	168.9445028	166.5485038	128.4128617	140.7250293	176.462179	125.931133
YBR029C	252.5963665	253.7330296	256.7912196	245.1280499	260.8456034	245.5603896	222.9496061	287.3864716	235.1338228	203.2409319	289.0642449	208.3557204
YBR030W	110.6073931	100.3160006	139.4287789	114.242054	114.0335101	141.8496974	92.58004602	105.5824135	81.16840011	90.14247176	117.8393357	91.44133654
YBR031W	133.7072172	133.8383688	138.8607652	133.9357414	122.2319977	131.2613591	129.1213593	133.1737609	155.6243753	133.5823472	122.1753018	143.4042897
YBR033W	180.9891896	65.06156155	155.9813115	195.9177641	66.36400312	148.5265033	195.948144	69.87645687	138.7585391	170.002828	75.55861819	124.7859245
YBR034C	328.3443055	314.0379836	341.0136292	308.8030205	318.102972	332.3375985	326.5039831	335.3889194	396.5777719	341.160223	327.1983136	373.2302358
YBR035C	295.7956833	350.4515923	302.2174335	311.1569152	326.2643006	317.2389495	301.5408263	316.8502812	375.9557277	341.3814728	318.9407504	374.8006527
YBR036C	258.5713644	232.3174249	270.6323557	254.3665487	229.9125672	258.4110667	240.6547594	229.4361131	251.0791926	236.4946344	258.0771442	235.4742813
YBR037C	219.6618568	147.8105062	247.3748877	211.0171273	155.9998711	239.4102529	217.3062839	139.2366166	167.0914345	203.3738527	155.24172	201.8258661
YBR038W	96.43333822	123.2073947	80.39805517	91.34251186	138.3902238	68.25666513	135.9663021	77.88088072	51.28125868	109.8734961	70.96459445	38.94397115
YBR039W	384.9845736	308.2453837	376.1804326	375.9701621	282.1346327	378.6985697	372.0718725	318.6178445	444.8089223	413.6733552	314.7363479	466.3595481
YBR041W	182.4855909	175.0194053	159.595565	180.7069527	171.6340968	158.64745	161.6519343	204.2810694	125.3185759	145.603497	219.8678185	134.5828902
YBR042C	177.9917305	229.6343993	139.8991629	164.4793818	264.7059265	158.0427789	190.2469897	244.4577046	165.8912566	183.7219729	248.0192753	138.7595477
YBR043C	140.6617872	120.0321844	157.1156198	145.1719614	137.9724438	147.0994122	134.5699127	131.2388667	126.7203497	122.0138625	141.3821023	119.8471605
YBR044C	206.1887167	168.0749356	194.2675958	219.6156304	177.2527817	204.9207822	208.6182911	152.7133409	192.4463278	199.4309196	176.3414598	183.4821994
YBR045C	60.39634029	45.6682062	46.34221457	63.77279485	48.10572136	40.78278342	73.67561722	42.75152623	53.95744547	61.43173547	44.07095333	50.02303842
YBR046C	142.9700666	126.1246769	175.3289577	149.7037358	111.0028534	170.4196231	134.4292741	102.5118822	205.341281	119.2844448	113.4871014	190.9640872
YBR047W	121.1721656	128.8033436	128.2067927	124.416737	116.8843478	144.283925	117.3191952	117.5514543	206.7756502	128.8237126	130.5211635	196.394889
YBR048W	215.8199722	290.6690502	228.4420342	214.6060275	241.3812213	214.7184259	218.5011687	277.8373412	199.7511727	247.6557706	235.7228395	214.3628323
YBR049C	221.4160331	154.9916745	201.1619966	205.7846523	153.5472654	193.937981	193.2636949	161.457132	140.0547739	172.5132954	170.5191982	128.5403931
YBR050C	220.1961514	63.79640911	221.2268697	232.4674897	62.98580653	213.6934804	212.5044252	67.8507673	311.9819093	210.9441479	68.42324184	332.0338717
YBR052C	339.9577118	360.9775235	345.7580263	360.5680431	327.6857812	337.8632311	350.5087695	327.1273164	423.9500759	421.9184466	325.4775628	465.3540908
YBR053C	281.0676361	281.4792725	300.1732115	296.4103059	271.1484457	295.0754861	286.104922	265.4302904	362.4236749	309.0627445	259.6796515	350.9445185
YBR054W	169.9306864	199.2501796	104.5448882	158.8781288	209.2796854	94.36619924	171.0121832	230.4493192	152.4459702	172.5415408	213.5291761	149.7339976
YBR055C	147.3430807	132.1941896	145.6541614	156.4625298	144.7176645	149.129695	155.6229979	133.2027811	140.1106647	140.8913252	141.6937689	140.19278
YBR056W	260.5660159	268.6120995	234.2403486	279.8930324	254.5630416	223.596349	268.6155341	243.9317829	251.452232	268.8740463	249.3325995	241.0674989
YBR057C	259.3597827	195.7107055	247.546835	235.920547	199.6394602	246.3849739	215.0868386	204.5741508	209.8708681	218.6881489	216.4172632	240.9983459
YBR058C	159.9327485	143.9267296	191.0226068	167.9703083	175.5365466	184.5014969	157.6461023	146.3918484	145.0633033	142.4186425	163.8814959	147.3302452
YBR058C-A	196.1769826	253.9215963	203.0782495	204.7617143	250.2249298	201.2564556	231.3298358	271.6255307	234.2019287	250.5762396	239.4060089	267.7789778
YBR059C	129.8099216	128.3214026	121.852825	129.9631439	130.1113025	114.4427825	136.2696538	105.7620032	95.15969591	121.1190848	119.8425685	89.69893591
YBR060C	128.2939695	108.1471123	145.3356355	111.9358857	123.0361556	121.0160275	131.0005113	88.83780625	65.28066167	107.1235712	93.41680622	62.76902409
YBR061C	215.1556276	196.4346319	219.5016609	221.2769362	214.9819819	223.6559417	207.9922696	221.2795094	230.6332477	207.5368562	231.9119264	222.7522846
YBR062C	273.4102737	306.8725896	289.1018004	290.1683661	314.0759404	303.1861078	293.5340563	323.0873009	366.6520567	320.5609791	296.0045954	353.4158767
YBR063C	109.1667156	118.840337	122.7869021	105.372232	114.535909	117.7362868	112.3595734	99.76017342	127.0720045	102.1678605	114.9070026	127.1487877
YBR065C	144.0863162	116.5197685	135.2698367	124.0491345	119.050617	127.2266837	128.9885535	126.5060516	120.8551746	91.79127394	121.6313706	109.7311455
YBR066C	228.6393414	282.8751139	258.4116134	254.3631067	297.0237545	287.5670366	246.1241857	266.4499632	280.71361	255.9104762	250.4545962	300.3890109
YBR067C	377.1552636	361.5966959	462.436655	376.2114182	387.8847947	433.0563437	376.4616476	366.8422145	433.4919292	359.4064146	354.0724529	415.9373097
YBR068C	299.176302	253.9793095	317.1837456	282.1520972	266.3287709	298.83801	285.9189775	256.2211351	319.138238	287.4949959	278.3668143	295.1542006
YBR069C	240.2365579	197.4810946	247.6289819	238.7905644	203.4101847	253.4205917	221.6334903	220.5854619	245.4310389	217.161568	222.3065945	239.2711494
YBR070C	219.9483723	200.1784448	213.7889894	227.6907604	235.8313606	238.1935779	217.2456146	214.2048724	228.9152653	228.1192933	219.0564981	207.6421734
YBR071W	205.7837639	190.2310529	208.1279103	212.9518496	193.9119925	173.0573089	208.6927992	188.3388877	154.6901171	198.1207377	180.2652432	135.7244415
YBR072W	241.2340002	253.3497686	294.9691596	244.4472233	189.7587657	306.6983576	227.6505289	270.0112586	424.5446705	234.8322568	230.1199576	516.2820163
YBR073W	140.334646	131.0370591	132.6016462	137.6404458	143.1830282	139.1309793	129.5827487	143.2180355	84.7909394	113.34821	153.0737956	77.53893755
YBR074W	136.7059279	126.069387	127.9300211	139.5496331	145.855992	125.3437303	151.8739918	127.8064981	107.3529401	126.9485105	149.6982401	100.2599413
YBR076W	76.33238314	54.72437744	74.04272549	82.58562257	64.04268051	72.17132908	95.64563037	60.54964248	105.4323418	86.54844139	80.62924626	94.10512273
YBR077C	130.2034778	115.3974101	137.3679394	135.0582074	121.8187027	130.3961945	133.1525603	124.1617422	157.6280989	136.6458558	124.928248	166.6286024
YBR078W	308.5246119	264.2161463	300.5107765	288.3879302	278.1487897	293.9281133	274.082336	304.5939339	316.8377375	264.6779327	312.4325338	304.0902352
YBR079C	258.0131457	253.9832386	280.1054793	237.8555265	282.7211784	255.58966	256.8921189	235.5693827	194.940007	230.8393071	232.3672228	177.3610231
YBR080C	174.6110698	179.1933879	181.399905	176.5459374	180.0308454	185.4577375	168.4007587	168.4216744	137.6855406	156.1730401	180.6255335	132.5084923
YBR081C	137.427597	135.425129	134.8455342	145.0622549	133.4851492	135.605003	143.0493856	128.8655657	108.9955257	122.8290044	138.652746	105.169195
YBR082C	376.2005333	473.9990702	368.7338433	369.4505323	367.2903141	365.9375889	356.567594	495.4755545	458.2150847	403.1298011	421.3080137	505.2514042
YBR083W	242.9806282	225.8816437	263.361043	271.7759186	224.0661431	251.6427482	236.5457487	162.1530012	192.1127407	211.9018919	141.5898177	202.0207271
YBR084C-A	348.0154047	556.8575164	351.2026574	345.9800046	390.4537618	342.8138131	363.1082823	544.1058151	441.4979313	526.4667754	403.9689787	555.2722159
YBR084W	202.080226	201.8689732	222.0031043	207.6487166	233.5256207	217.6853285	205.849319	209.9604299	165.4036423	183.1984018	229.7511756	158.8777236
YBR085C-A	138.0672351	189.7628878	141.1650174	132.9374626	157.6892417	129.815645	144.8208977	176.0432408	185.253547	167.4016001	154.768178	218.9270742
YBR086C	215.4718022	216.2004419	189.6820641	205.3681369	223.960926	171.8717048	211.8598383	196.8337455	132.280719	196.825831	213.1505631	125.7049432
YBR087W	246.2284316	242.1923461	223.7228467	248.7647544	264.8539282	226.4751342	244.0442631	258.5974314	217.1011949	250.3489778	251.9663946	206.6673275
YBR088C	89.52570194	83.89517147	83.97508728	93.3390695	83.70234628	87.02724804	85.03768968	86.96698348	79.91329478	78.03683615	90.7973311	80.04756251
YBR089C-A	299.5041665	357.0395869	300.148197	312.2616143	319.0255141	307.8057066	295.786577	336.3588704	392.1078997	382.9007427	319.335695	450.3528028
YBR090C	73.91943714	108.1420716	63.5325957	67.69899498	80.49424242	70.87964484	73.99288981	95.4691555	79.69672759	119.2485266	72.82094969	147.0564264
YBR091C	290.1041439	272.075621	330.9864464	320.1470086	310.0247943	326.7301773	332.5411221	284.0685458	360.5124285	318.6160872	277.9141027	379.209141
YBR092C	203.2756931	278.5207288	258.9660577	193.5123794	283.747312	239.7887829	219.2212714	265.2035067	212.8931476	203.0848922	265.0175908	212.560939
YBR093C	343.3685342	177.9974842	239.902831	351.8392753	188.627651	257.4518118	336.0690453	219.2183691	226.1420724	344.9647271	219.8210932	235.9076002
YBR094W	141.8978911	116.2691	131.4375995	132.4785408	126.355304	131.2324793	138.6553912	117.6379528	100.697487	123.6569605	131.7723968	103.3627155
YBR095C	193.8754649	146.9433757	192.7726956	191.5493699	132.9272975	202.7573718	174.2923864	159.2231339	198.1890071	161.1502622	169.565956	205.3350382
YBR096W	218.3884547	285.6566723	211.2200964	224.9027103	280.9153234	219.861219	236.9042956	276.5080317	229.9496409	237.6587271	282.3394865	219.5074405
YBR097W	81.32894735	84.13325022	69.17064494	87.52680293	89.88462839	66.38774001	90.56952939	82.80072755	59.61591809	81.4728657	84.98424288	50.14327565
YBR098W	83.26961924	71.23788073	68.02301523	80.565719	81.23425473	74.31899865	86.18725935	75.69827597	52.03025097	77.4724554	79.51517014	53.20368857
YBR101C	230.0395823	223.7698893	261.1595574	254.0711298	248.4942828	253.7495272	235.1422667	240.9503626	234.8489848	236.6080043	231.7054298	220.1770028
YBR102C	93.71809548	94.22056943	100.5142889	85.80808676	107.9840962	85.95942905	102.878903	78.07000863	63.04370076	80.80897391	77.72249984	56.2629611
YBR103W	174.2428894	129.7796609	164.844839	176.6185601	132.2221129	176.614121	162.7463696	142.517313	136.0925711	147.7585518	146.3680674	139.0544872
YBR104W	86.72900574	177.8279938	83.25116412	87.47193307	224.3844992	94.22071652	105.5451463	200.7099049	77.33623829	105.2340683	204.7487539	73.89068334
YBR105C	257.0680426	162.5180192	285.8289968	218.39726	185.3942912	262.9120791	205.1034881	176.8158686	293.9018983	182.9999769	181.6778099	261.2006705
YBR106W	283.4135886	365.7456804	293.7271842	279.6787607	305.5799944	293.6859695	282.7272698	376.3687861	346.3219904	336.0080701	325.7763305	398.7202988
YBR107C	119.5122729	124.971048	131.3771795	127.4355332	137.0400694	136.6407271	139.8075283	127.2898984	108.1516477	116.9862866	133.5344406	113.3024645
YBR108W	46.97701366	83.88401064	43.4440281	54.33786792	89.51660557	45.11455616	88.41000472	42.15428513	36.99604848	73.69223185	41.4346177	36.70616258
YBR109C	278.0502357	346.0610969	280.0266429	271.3068477	307.8371193	273.7072881	279.6865747	337.5575673	333.2334859	348.0477219	306.1812417	367.3064204
YBR110W	176.7763689	166.289471	175.4678382	183.2785517	178.8304078	167.1229989	180.4910695	173.6718678	162.6731514	167.8493921	185.0044463	139.7591552
YBR111C	284.9776705	357.0840833	280.514092	290.540026	302.9903334	279.3230487	285.3371916	331.4337481	356.1313202	343.9551419	298.2633675	394.1681936
YBR111W-A	234.1310927	286.1905297	219.5258164	246.8162259	284.4648102	222.2120634	259.1522185	272.9173352	302.6291218	318.067902	269.5115714	316.0676288
YBR112C	147.3672093	138.5219692	132.7215674	157.1629219	159.823479	135.5268081	167.8693164	97.24189294	99.41137031	168.5452851	102.6827335	85.51929258
YBR114W	66.21283918	123.5061059	93.62431236	58.81924711	134.8750039	85.69264488	99.3932814	96.81198938	87.01566719	87.12491456	88.41577507	65.67595901
YBR117C	40.25593636	44.39641807	65.62437805	37.13766348	47.31561203	45.9154513	45.42350564	35.01975086	51.28710699	36.9009679	39.11468262	40.86538702
YBR118W	47.75257756	63.62312566	50.97010048	48.12705578	52.26821077	47.99819139	47.8853858	66.25835133	56.26548306	60.85229257	53.64648934	60.03260116
YBR119W	225.6538241	214.8183386	237.9386696	238.5925881	199.9246648	229.1055224	234.0015394	205.5723339	250.2556645	232.6506943	213.9218405	254.8594348
YBR120C	274.8426131	274.6832334	259.0036217	282.7059883	263.1383285	263.5887019	277.9278871	243.2575657	331.0885833	329.5199417	240.6917078	333.2528709
YBR121C	310.9845448	324.9929302	317.8472031	312.2616143	316.9865579	310.8273194	297.3859127	330.9713635	315.4571049	306.661329	342.1813574	300.4844786
YBR122C	255.1352001	261.1896738	249.4136917	251.588333	248.3616995	259.3944812	259.1838364	247.5168297	323.1002739	301.898267	245.1346527	342.5389596
YBR123C	153.7106591	125.3214738	148.1477409	152.1353338	132.6385605	152.6174692	148.3205067	109.8968727	117.4244924	136.3117405	120.1648507	113.6309532
YBR125C	146.5757522	124.4856334	153.8387709	146.2962767	136.8654059	148.7907175	150.6788442	131.7515369	138.8506287	125.3104004	135.0676999	127.7048109
YBR126C	352.472312	368.526776	335.5060999	345.4302482	349.9106133	310.7376669	339.8747754	329.0284392	320.846933	345.2152028	330.1273986	311.9506831
YBR127C	356.3509091	389.9329398	352.291804	349.4103848	354.0441518	354.1339555	333.5112647	403.9116265	381.0591991	355.5112674	390.5351143	382.7130255
