Gene	SRR935051	SRR935052	SRR935053	SRR935054	SRR935055	SRR935056	SRR935057	SRR935058	SRR935059	SRR935060
ETS1-1	7.80663474266371	7.72279632842891	9.718308625307394	9.644976805209001	4.348223465124344	5.732118441591849	4.0475653363904405	5.0627934665762355	1.7838783298072522	3.3732356862959616
ETS2-1	4.3077137918307145	5.876905206211132	1.6133523756152044	1.800186547299603	4.944984583263994	4.458304789460736	1.4262308442595109	1.1966371958227753	0.8485107309490493	1.557741381426907
HRA1	0.7412483470140416	0.2978374008712847	0.4480760358065964	0.41143772158823794	0.39333242006532065	0.5995759265040432	0.7813446558824603	0.5280196351419916	0.49898499032254484	0.479205044214121
ICR1	1.755076928498748	1.7002683125472409	1.4788150211665312	1.424049005486249	1.3647817484524607	1.7190112690213155	1.213226283294488	0.9894833482330918	1.345049906567049	0.479205044214121
IRT1	0.8472362565758081	1.0763288059359892	1.2167064023767211	1.1753813011617842	4.155362045478525	4.281327129267812	2.357081492395993	1.9608064618338346	1.3710100815391915	1.3322400498776052
ITS1-1	8.784921741103126	8.911328416205382	10.142519078392704	10.435731055875108	10.117553934834259	9.718308625307394	9.603361528118322	9.396358655913309	7.8475530104494045	9.172262829644419
ITS2-1	6.724966066683784	6.8146302161237005	10.574262456909707	9.603361528118322	2.5375660240202613	4.324548298506275	4.385710241705577	4.324548298506275	2.5696893950896307	2.641499114033113
LSR1	10.641639102468298	9.471995685274207	8.737328884604654	8.737328884604654	10.912307204971501	10.81015640473891	11.00159888932874	10.912307204971501	11.746071809201743	10.641639102468298
NME1	9.677795271612801	8.71101546898817	8.63309550036581	8.689519764487105	3.093344163591614	2.8867415586917833	4.944984583263994	4.067226140994536	2.6761626917860566	2.727047003349352
PWR1	0.3586259894623447	0.2978374008712847	0.4480760358065964	0.41143772158823794	0.39333242006532065	0.5995759265040432	0.3996255273107284	0.5280196351419916	0.49898499032254484	0.479205044214121
Q0010	0.3586259894623447	1.483963739418936	0.4480760358065964	0.7807478987442038	0.39333242006532065	1.246062255350098	1.1376673830575217	1.0649437178192172	1.6862443192545191	1.1727605352718977
Q0017	0.7394882846151295	0.2978374008712847	0.4480760358065964	0.41143772158823794	0.39333242006532065	0.5995759265040432	0.3996255273107284	0.5280196351419916	0.49898499032254484	0.479205044214121
Q0020	9.76669227681463	8.98404843909703	10.844656263224461	10.552899691671737	7.797260870173277	7.707046698450163	9.677795271612801	8.63309550036581	9.677795271612801	10.117553934834259
Q0032	0.3586259894623447	0.2978374008712847	0.4480760358065964	0.7378038974661809	0.39333242006532065	0.5995759265040432	0.8401416707405627	0.5280196351419916	0.49898499032254484	0.9933166956435404
Q0045	7.404226707043752	6.998942911766678	5.310883878328428	5.8812847249855835	5.0896485219664775	6.18335616835546	4.870682414508507	6.028143506047837	8.784921741103126	7.867481683391784
Q0050	7.831837126769764	7.452319673384478	4.225785628650702	5.520114001898591	2.0657320597958115	4.145607202114707	4.1227741795041375	3.871726878721533	5.442335982337281	5.898421083574158
Q0055	7.432910941786997	6.550488326260689	3.4503196609897824	4.912793086107758	1.4721392037093954	1.9647422736535147	2.1628272136075752	2.3653533690950135	3.4260137520783447	3.8782831481434727
Q0060	2.297106502399783	1.767978422362934	1.2236905849099649	1.053741875424431	1.1041032970240994	0.5995759265040432	1.6603424884630793	1.117615484329586	1.7376136839565888	1.941811511220414
Q0065	4.324548298506275	5.2815003246759495	2.1211567554817066	3.2560085602928286	3.7021639595886477	3.3715707598044173	5.809809709096388	4.5254686938241555	5.921336477433437	5.601184676840919
