Gene	SRR5130645	SRR5130646	SRR5130647	SRR5130648	SRR5130649	SRR5130650	SRR5130651	SRR5130652	SRR5130653	SRR5130654	SRR5130655	SRR5130656	SRR5130657	SRR5130658	SRR5130659	SRR5130660
ETS1-1	4.6887496394674875	4.603291316450904	4.325663944018414	4.374180222914072	4.020534855223488	3.7021639595886477	3.7736434671415617	3.6365345359614185	3.216072978563993	3.3119586178462335	3.553242747647515	3.6365345359614185	3.0655629933118083	3.2701065747428215	3.3905925903544865	3.3541283803637962
ETS2-1	1.6279872936145123	1.4790898830464438	1.5850835939936037	1.6063096097383278	1.7061934108555856	1.591433817121501	1.677845048265224	1.552582142768795	1.4684594052010782	1.4790898830464438	1.5491130132935504	1.6385255569838333	1.4665796963302635	1.4538780860818183	1.5111162959333417	1.577736698775483
HRA1	0.5540242305784622	0.6564524112985067	0.6136627446315588	0.4124612053080188	0.567044210286691	0.15883724427605972	0.6073936240779274	0.1849719561948744	0.6670520804825975	0.4398883121661674	0.13204734766811826	0.41103752975204993	0.4053884074136771	0.6455695385178963	0.11286483774357095	0.5307404239726455
ICR1	1.1383373572826108	1.4312958156696933	1.26251763504236	1.1853532370632491	1.2962898154570461	1.2367772804127481	1.2742776357599215	1.2250099284879261	2.140239420179905	2.1522949864640464	2.011298450521435	2.0566636146801676	3.1677473115911057	2.9324992337740827	3.2730059497751274	3.2467536152209346
IRT1	1.2820676740114256	1.4654150017492882	1.4562620946743965	1.2835648538358224	1.3291584298592605	1.433572050132687	1.3896687409782278	1.548731520113193	1.4562620946743965	1.3599192347824893	1.360165323324709	1.4815693909016412	1.9375207843240907	1.8643132594125924	2.0173867734600286	1.8599664858386786
ITS1-1	1.3815260532633789	1.3245015447536979	1.5277030061326715	1.413886512949671	1.4846351584363795	1.4270578027117857	1.3620853535174264	1.4294762386101048	2.007260751245928	2.0114583645194033	1.3052953002513925	1.3370281997818876	1.5277030061326715	1.5970707760316154	1.775922246002062	1.8578549830639373
ITS2-1	0.7023033096131384	0.8028737434219985	0.7398670240422394	0.491465995651799	0.6891570261348727	0.7561655349262256	0.7188342029806806	0.805210959430392	0.8500335435809241	0.8199479288392396	0.7232846327512157	0.5065025375381519	0.6183655625168172	0.7078862451492013	0.7714851308149253	0.6468313922221081
LSR1	10.552899691671737	10.552899691671737	10.641639102468298	10.641639102468298	10.641639102468298	10.641639102468298	10.574262456909707	10.641639102468298	10.81015640473891	10.81015640473891	10.912307204971501	10.912307204971501	10.912307204971501	10.912307204971501	11.00159888932874	10.912307204971501
NME1	3.5276099935724625	3.5418982207119694	4.444065371899854	4.266541637199937	3.4737630084243505	3.68630202725684	3.25096603019828	3.5123050761645196	3.1610931044790367	3.3530682969559615	3.463163532530407	3.657929403969568	3.361781387192775	3.443069012257962	3.89663017846107	3.9321915321157324
PWR1	1.1889239919465981	1.2397075398471884	1.1889239919465981	1.1393770306294333	1.1577096083893255	1.2010653935868956	1.115666018097218	1.136169575212346	0.9719133031746406	0.8395098279321043	0.859400819449836	0.9669516944078411	0.9651451713619661	0.9554768400933411	1.1232417412160656	0.9146068499110289
Q0010	0.15928145106462283	0.15970639612429635	0.13518834136242275	0.1315714109498392	0.1502008388231782	0.15883724427605972	0.18586035592533104	0.1849719561948744	0.12320022029629073	0.13790294707669554	0.13204734766811826	0.34390534238909165	0.11204621558970992	0.12106887432450303	0.31899004249676943	0.11037020802816774
Q0017	0.15928145106462283	0.15970639612429635	0.13518834136242275	0.1315714109498392	0.43795031234458903	0.15883724427605972	0.18586035592533104	0.1849719561948744	0.4014984099317609	0.13790294707669554	0.13204734766811826	0.4962967387880647	0.11204621558970992	0.34778725541832833	0.11286483774357095	0.11037020802816774
Q0020	2.2963087612676896	2.227381427117833	2.252233620061945	2.173457694145495	2.284812505529804	2.442707975252879	1.7864918361447626	1.8714322513308377	1.911093183144395	1.6265266100970135	1.4350123561332704	1.4800596387206262	1.597845717952303	1.5484473938102592	1.443759791207323	1.4693459597144385
Q0032	0.15928145106462283	0.15970639612429635	0.13518834136242275	0.1315714109498392	0.1502008388231782	0.15883724427605972	0.18586035592533104	0.1849719561948744	0.12320022029629073	0.13790294707669554	0.13204734766811826	0.11461246829792553	0.11204621558970992	0.12106887432450303	0.11286483774357095	0.11037020802816774
