	14251X1	14251X3	14251X4	14251X7	14251X9	14251X10	14251X13	14251X15	14251X16	14251X19	14251X21	14251X22	18607X1	18607X2	18607X3	18607X7	18607X8	18607X9	18607X13	18607X14	18607X15	18607X19	18607X20	18607X21	18607X25	18607X26	18607X27
CAB4	145.6269814656826	161.2639998055395	156.87209433020183	144.79221705732377	165.9858815199931	149.55421862196494	147.30182437867785	154.08423400645836	137.09359441047812	150.1762461107004	164.002927530143	138.0297993208059	157.1014026112466	155.55054264607514	154.02521946066446	133.99197178888107	135.7002549409923	139.5245669280888	147.09507185384308	152.53717684299983	149.4251954079471	147.62603618739325	154.1050997917933	151.38915542489735	158.40102214052894	159.38247901003655	166.6592142584607
CWC22	111.65644941622087	100.72490497892777	110.6017484158656	112.75855867610085	100.31280918180879	109.80417345012458	99.55988192796491	104.03377934545858	108.27583931137696	103.11294918298451	110.2431958331243	108.51766252281854	110.97077682497172	108.06442766320967	106.21867983907752	102.63836682488895	99.15015961699063	104.27896067019233	106.58655028428794	104.1900771227255	103.48040073318111	106.71041795860381	109.9733902635494	108.68721652069962	104.99203595395745	110.4248682950631	107.15403845097802
SCW4	577.3725171846474	580.9032473850828	606.8163204694968	558.1281288646796	587.7269817704534	562.7339793840761	595.4456675308727	536.4998204023727	505.28747492672574	575.6778394806188	525.2545613198024	467.28598669398554	665.8106590903462	673.7115788253169	611.392086464305	546.0378994121647	537.0163427243929	495.5987843561093	758.2484907949114	762.8163406688864	763.3175473385628	446.5684799353504	426.946964082811	424.3830766942506	463.12533416405785	457.40635783366986	453.0537722705709
PXR1	252.7785829620104	306.65521898745794	287.2926714605303	262.587674467311	299.999090716977	295.12580822042935	241.75066980063437	309.1376591200512	252.60911587686536	253.89568817142037	281.43611349882946	276.91565187303036	324.7477839465917	322.57093495399687	241.43086082356913	243.87238400956562	236.57238323495477	290.85780540807787	237.41021997297796	235.61635962906996	308.5042283354736	298.8604891049821	298.7055770086788	293.3007308444135	263.2939161201997	281.93001088305584	290.7453259241533
YOR1	90.47380305170273	110.76307993774144	95.42649595458192	97.19866544080287	113.83294803986468	105.17442282566151	104.64741309619689	103.286513364721	90.4346355995434	95.85871921060411	112.21661560607845	80.90862117504618	120.64205493994322	113.36964551232671	105.63224302666502	101.72225614969157	101.0773734227898	94.90132618195186	94.39746144472792	95.01470004934623	94.14373229767926	98.49183411570911	99.47444667303932	98.72729248648375	91.92105962544487	94.22362785410331	95.59806125737242
BGL2	807.4623291677979	855.5834125492678	814.8404230234755	803.3601392918308	802.4870531104325	811.5447238264367	801.3320999589175	852.762059558493	887.3792296289488	873.7947982682716	831.8379248302682	901.0450537753479	722.2148800313182	725.1984117382219	796.7373969088429	1005.9895576991959	1021.7241735723264	858.3537490350218	811.4729056058352	856.7401337619319	802.8197393467548	1037.7889987036995	1041.708770236611	989.2550575766925	676.3753697163872	693.5420892824492	692.4096599259317
YGR283C	187.15928550685808	160.48352699277666	177.75356799493392	190.1098099292565	185.8734940332571	198.99234749994557	194.0971539246313	168.73756224538016	175.32133894701826	179.3398399993735	184.271402256199	190.9045123741524	197.45033299747965	189.99141962937523	178.22262170502134	163.77109412262746	166.03070596342081	200.06674543170482	166.0821078743182	167.59202271318702	181.57351722137685	192.98240471230048	189.47480050528011	183.29868333075862	186.13166373932134	185.206767066622	184.18566646257003
ERV29	220.47071862533716	243.64712518885898	227.24438907041204	224.5743390607005	252.25115004435793	219.05775396093227	229.3372753400318	244.38481857408166	249.35690267120017	221.8665889282732	245.83998338844103	217.52618306095422	222.56627171335944	219.01226292473896	228.3406202895947	206.78248512853745	217.3717476884146	225.70928381907615	251.41752619397232	271.5423919676624	220.87147567619746	221.53871776237102	237.41683537052975	241.07888401804263	231.6922148735683	250.09640607685023	245.61998465903162
ZUO1	514.8248908800567	556.3557817164038	539.1971142476848	502.93193589475044	547.6394641276086	522.7759637249558	508.61952076089966	541.0475497403754	478.92476497866346	514.299323212957	530.0619215149356	476.20595352212433	650.9726958306052	633.1400177724245	454.59518154497994	566.5190992537629	562.5593573802774	518.2290347721164	407.327741051483	417.9200905543826	482.28886425125467	505.9459800625539	520.129503013766	509.2479915725953	547.8561778207361	563.5301853147322	541.3718128086982
BIO2	172.05215744282452	206.54794105099091	158.06991060239426	173.9178051261935	206.59369528989023	160.06970469340808	190.04756914499052	211.98680791835918	163.28320697503412	186.1307264484331	193.26026087427056	165.53732204242903	230.60797964382607	206.8489559204994	186.6517535742931	182.35569120300713	188.86036647159733	161.57538807574196	190.56541822014773	184.84401916780595	200.97417721037368	158.43432981779316	156.74670373193544	155.85260900837395	178.43624982962024	173.24406249666936	176.6242978299745
IMA1	68.90813541263847	81.04236333093542	69.32447163658568	67.50061092883283	79.25382307212719	70.23530421913466	72.57340277377523	75.52552633447633	69.88594046987453	65.89071051533232	82.6199292803878	67.88360544198167	67.86101150051644	70.6738812520633	76.36062563471661	69.29234952159747	69.40950756905274	70.90113193407544	74.13717056828605	71.9454961167716	67.2231903416191	78.67505685480833	74.94827978232124	78.35603883013093	73.25373162355272	73.29849544921521	72.00526661413033
MAL13	99.37517561753491	98.59899516849671	101.46394644699623	101.86317138825427	102.62709821149276	111.98189496076859	106.19196171274284	100.34163098263485	115.49805568906285	86.30137538916635	103.16841207779098	105.56019886900451	101.83802588475594	102.93937708575865	103.30134266442127	109.85363968402842	102.89386421302478	99.00898649636699	108.80237358492772	105.48448536238293	103.53900917688597	102.70885436852498	100.40356444978968	99.2060625921761	97.21119034417518	99.58351752439555	99.57816182477629
MAL11	110.56492051021284	78.20282288252695	104.27170312385171	110.66947253394582	77.69089981449075	103.68364930420029	113.77761965836487	61.95437893923069	106.43035687372661	107.84521555873167	65.29568894359326	97.93484409662102	86.67798040515662	88.64597791829979	90.98983030224343	88.35862429219071	87.8571174049634	87.74062722686438	125.40035887072328	126.77610759452372	118.11563083107833	86.54275820928625	87.85743419008475	90.18812272815691	86.71595883046025	87.6546587192152	86.99880970008016
COS6	162.62770841079032	173.4055443409607	162.44069555932757	153.6100993151444	172.92026898311957	154.17364894412114	154.7717725749148	165.93606638119658	168.23192561324385	153.1912651494186	177.65565688107398	148.2500421826933	151.03859354831988	145.50466854691314	170.64236585982155	158.66217350169015	151.02371721860857	160.7731455538026	150.38746148205087	160.9631484378271	139.49206117473415	192.73847844521032	195.15492440146232	198.22652529568148	159.84510748984644	154.59448254527368	152.7280804575242
RPL14B	702.9420911659689	767.541634465935	713.7443823407084	697.957535822471	715.7920272636661	711.8990406747535	704.1665062959489	769.3823726804951	738.006177042377	736.0397302549209	747.3316380052555	748.6490557811686	730.5319679525849	785.9171755003497	754.081481194705	584.8482733918709	613.23106709269	789.2063481047876	629.8471391094242	624.8205745848024	716.3378500551561	756.7940265274964	781.8793510058567	755.3124257033317	869.699623018866	846.6666832122017	859.3303639443693
HSE1	159.2462878091639	136.10936706911448	161.7698550131783	163.96962506630564	135.19897300467238	159.10313084370583	145.2388263589893	138.8791167005314	144.08973345573713	139.07390217509737	151.7007178323998	160.52410394055045	139.74120230295733	141.86399691165786	148.92606330219783	132.9655912391872	136.06591013201268	145.78663652813555	163.07417734677387	154.4609124105242	137.28515949497393	157.92223501034374	151.3277256841608	160.29384212126104	155.60688277746561	155.26399007786668	158.20746390197263
LAG1	225.1490990296289	234.85817978357053	207.9880945648585	222.6722190182222	241.59422422221544	198.75551629521243	236.1860466180088	232.54385141832373	219.88269382987522	224.8550386406599	238.39097934446409	189.30356763253087	217.57577705221203	223.37896256105665	214.21024666782918	201.70508262694133	197.71015337652372	225.65287895721085	204.65110174910137	215.55480010953252	204.73472397200746	250.50888270678948	247.30637968187523	252.0372517715083	221.46139009588916	231.54378202987272	231.6370880183007
MRP4	236.5606394177131	167.61758666379947	252.83614023999556	222.64055661605258	189.56063023781397	243.8729051672051	215.46866290761	182.53102177578393	196.14648671869674	193.54678161419469	184.72167489457678	204.96400439986687	192.03945055916859	179.67438231659165	228.93210348060398	191.69265766074037	193.954855921054	215.41429261778558	233.02864519020844	246.20932034859155	231.71747646348115	221.66042545293115	229.4109602124897	218.85789895502865	177.6072234132402	179.1539445476032	180.09108106283603
SHU1	135.9892635570534	105.10426799946335	166.24554444180663	128.152560163396	109.24614854324075	156.8525192896867	112.99530973954161	111.72215605452382	157.35211372496406	112.37247158719393	141.44771688125846	151.68380782457587	107.2535400146586	114.03263045719352	130.38390118627	129.95995855822997	135.54146393876235	139.97280857703862	124.31800697673134	126.61148701930478	120.99741070616133	147.868018846089	136.87780427055847	140.8840959988285	141.06098293783313	137.29428942296744	153.56152675886375
YHL006W-A	98.6532423749089	93.43722382093591	96.64444136231162	91.9134484943027	95.40991211731139	94.04341742564611	89.74594542083304	86.77220687276227	111.1757458864564	83.48432883548502	87.01516281133749	110.37529499100837	94.3015286990349	86.40688381401037	98.35857823874912	86.97584507817234	88.81938725191335	89.46013403952293	105.23106900629675	106.13476076103376	92.9032875198771	98.38012558761345	106.33441654784914	94.8545268922235	90.73032058083635	90.49502808820361	94.43291079392145
STE20	147.9049023770354	147.6011437168156	159.03598081400494	146.08923985357777	159.68442960251215	153.88843484366296	155.80948631205683	127.29944570716881	118.61335575231405	136.4854516573413	115.90753110856411	109.20639219467947	126.21615408819186	129.36899080439937	148.10977156621752	125.28025452643988	127.90923154154858	161.05237811798736	140.99439292083355	148.25980156530605	142.05769248442041	145.7068460715423	156.8287820906766	143.5302845965071	128.07491649735115	138.79125189123454	138.19038562789103
YHL008C	114.19723784052967	106.22889080638848	106.52431026603347	109.60826273614116	118.13164040628158	103.9195833040518	123.12839851962892	90.32789031932278	100.02671298622678	113.72557397884515	98.10967533179809	93.09348637780818	99.78831700717959	101.12230596547082	100.24114154147176	94.93107441752268	91.73188933170489	101.99853207671873	111.23869898653403	119.19893991953538	110.7054845254698	114.68151983648157	110.22174411442528	115.62102858332517	103.24567047051447	112.59116618083274	109.44524076873076
YAP3	158.3363311459143	129.59706615366102	153.7314127164802	159.34752636511402	127.37297280380743	150.13251327854783	137.45537981667462	132.10804467525048	153.16946225461686	131.18654546423687	141.28518818014913	147.5922524293301	146.36925241643127	148.56643328142474	152.7638364026064	128.58508766748946	131.49578379113353	147.50613770824256	146.80925344380609	146.09097974876926	136.79190910986398	141.47742677442642	132.6096509687424	142.97861445594725	149.23393588138956	145.51563556238307	149.81170218810394
ETP1	101.69408301193471	101.40579437622628	98.40581952719798	114.80235250185555	100.42745751912727	100.96232440653694	107.04021281888318	96.97740068405726	85.42447890377204	98.51751827398742	100.72375039996325	92.14269769213062	103.82112583933929	101.26160027269367	106.99029759163841	94.89393078638273	91.65932039494379	96.10173237393433	103.42146377624596	107.72282582053455	96.19193557829962	99.27756314374642	100.33242718040295	97.65772121678268	100.01070493581857	98.98269629982346	96.30560758677093
PRS3	324.58794282014355	296.65880461892976	322.57055665134965	313.1571683807969	307.945343809636	326.76600528571623	308.08749901649963	325.8128007175016	348.24917076820736	293.57520724036294	319.8169886472895	321.9208493952929	313.5146921404122	316.82512592238476	264.53316475238034	350.8185985627958	345.70423152051114	360.335205758629	314.4566563203478	303.32350696499253	344.4947239622794	318.5340536219959	325.01176035295316	324.06658846067694	293.1325964279365	285.34858336034506	314.7945463705771
YHL012W	115.91645122853149	76.78776984204666	90.84198281112762	113.42529393291179	80.21261350643906	76.6480073519321	115.62831088457955	89.34940767635118	92.7319307195067	104.76999616947055	95.48139742824131	78.32600166148517	106.9707905605784	98.63258270794697	88.01443114758365	89.52539504993237	92.93037909936479	95.84900607384532	95.69100412898229	118.09982354539719	104.08377260682009	86.57723316640707	93.91644255508822	90.61767009435033	80.74439742867833	85.45512839765492	87.21024385258684
OTU2	174.7672871127421	181.88879821854147	191.09603231014646	185.733205273428	193.59017237460358	207.57043623460197	190.46881370387803	193.09256433355318	216.1850955151604	202.76282251388747	179.68251408639077	217.95505251425294	175.95457549150456	170.43275857484892	183.3501137585315	193.14456757986207	190.2396602926123	213.4246784042764	200.12369770415296	195.5146432315043	185.46024039431504	208.15778214982498	223.29364106573243	204.88977999541348	189.55678002928016	189.0577461277637	190.04940845740674
YLF2	134.5720492722362	118.14739931133961	128.1441151598176	132.72576634803264	129.271655238145	130.87072668396323	129.17284050738348	126.03045171764361	133.58978497918818	120.57845872261936	142.06919320632977	127.60459471875768	132.5220366588976	136.77459899124483	130.45599281265316	130.6770484411175	129.66937933057966	123.86818773687841	133.90245149045643	131.8053905890382	135.08863216289632	124.02780404136192	131.3535737336564	126.41509508311057	121.93492937442007	123.086927480374	120.56313187739235
RPS20	3675.628477047578	3985.2917905334994	3649.742810376126	3663.332752500289	3707.1981621977507	3641.8526710652686	3669.780033404797	3990.651676389654	3740.2121059070637	3905.688192206922	3731.1626636323094	3927.3400202793027	4069.115016012785	4057.4076841163396	3542.319339164159	3855.3232151001093	3860.604834796627	3707.3360147023095	3172.9297621236947	3199.6609084150464	3380.0356194023166	3675.3265609797395	3925.3073271082385	3815.258352922535	4403.9972978375445	4486.508488509734	4420.755046994114
DUR3	67.92272432055262	60.48782794574436	65.72298246858307	65.61823746012006	68.49439798150796	66.59118473790957	68.85925968264338	64.09146908204619	87.40316756635806	64.20264481128726	69.0883799087869	87.40641285893079	67.63363297172896	67.61924470870011	66.1599177065942	77.41943098039597	77.26016412331725	68.77084552817627	65.7149375163285	68.47209568641858	63.675402449134126	74.26715548610284	72.56678503323741	76.70662000431922	67.84046810849465	67.07706576261802	65.93308649842587
YHL017W	134.25336454692658	141.24032090662422	114.03709423575968	136.5761125238884	146.03182544824148	119.19094956676904	136.40253595364388	141.2089470049829	114.9702803061166	132.39775030611997	153.1573095947781	111.69240831167636	130.56016215573095	132.82147163327596	139.0826982889858	121.89231831101215	126.09502713674792	139.13424358029505	127.77572102039998	125.94199889499811	122.61333312161058	131.03944079247592	139.96880372816878	152.66695159754175	128.74751990684274	121.35665745942705	134.81373237600312
APM2	81.91797068669524	85.83760419734054	84.30841413205127	83.52252560124583	94.0028697102011	80.61456181560814	88.75778237405099	81.58673735176876	65.49346565040521	78.68231874934314	84.10915172208715	65.70114983438164	75.08792407191689	77.09181855841081	85.11276192609385	76.3897284645733	73.84656036856724	77.1420556762009	81.55995978356846	87.00047971263794	79.08754353067503	81.86414596384213	85.70725530978335	85.08071375489489	83.62803110183069	85.94887127226906	84.77664925368018
OPI1	176.0581125102656	194.34468778768496	224.14022547869178	213.6903105908838	205.92020829868298	232.89845768024347	198.946166639143	201.5936632429542	204.89233306137305	189.79310435597625	209.0434613598527	221.20684292647132	242.43990430767542	247.23866695614907	187.53019047892067	203.05093449298928	215.21056991318548	176.88148361415492	230.73472378429193	230.8742610068657	250.84735133466572	177.6006833640607	174.96385949961297	179.28299907771225	188.60197502103077	194.78312611335974	197.96105783196316
AIM17	184.61531219501734	187.64036981179032	184.22590155552047	205.74721573413902	175.68796755102005	175.30432708742643	185.5296843710974	166.65217997659073	237.61613215136583	192.73755730886646	169.54744361783162	231.86957363395473	168.00641857542217	168.52589222740795	195.99972374444	172.25063921295856	173.02142288239622	188.14266581553804	184.55165843126764	188.98021482682944	167.16642087369877	234.7165956017647	229.02330305041687	234.75412789617673	183.18843106110393	186.0573240964239	186.80537216376604
SPO11	70.95116025589309	87.39955172786911	83.4281228060556	77.04129143733515	96.91555583986765	79.61830286051271	75.39132954927906	89.68532321813096	79.15137263607897	72.60625828065716	84.60766403991127	77.7881895824588	89.72133352597567	85.16500514340962	80.6475291573546	77.1792024495487	79.4524802836015	75.93064834799776	79.33167246313573	85.07362910668974	81.69120360357712	80.92279879882034	78.1423238315505	79.58093974778653	81.05649430834367	82.96471771975999	80.27238257478173
NPR3	99.78540149568727	99.01735987854309	103.30184734312549	98.30288231016227	113.19397150815452	97.1842147489348	107.1694898541769	91.38464750472974	75.59597864354095	94.25399946662534	95.21663997816171	71.36574708679252	85.38779994241136	89.04383978788115	99.42126607819868	91.99261283392539	89.05706107390267	95.63734254559427	105.45398959710394	103.82346129975181	100.24328642746067	94.98503159703537	100.34208404070202	100.64017604948998	89.7445907450307	94.40636324080764	93.23327891740452
RIM4	99.77847393734163	94.68875812099215	105.59488327257844	98.63799770609172	100.77561412140747	102.92472812555414	104.41106492133291	85.75613756486345	82.1125928132796	89.24471289615975	92.4610102389183	89.5705967312116	94.16211092353835	93.65815882296101	97.13852733555144	88.96124553558637	88.98353920131976	93.13129195788353	104.82339839572292	105.6537583307011	89.59989165286675	96.61976708817943	92.96097706557966	95.22646157718364	92.17305721346202	98.98732229668514	97.45614472508646
SNF6	189.12575721425088	176.56250677137302	210.61271032887853	191.93057933631417	191.93703739398657	206.98182809462224	188.39388984138418	180.2791927997562	167.67323672219626	180.89254576335495	184.42819381539996	156.90766709913237	162.48585747854773	168.8261247278735	185.50799192353333	172.55256355435648	178.98782011164516	203.4719970993622	206.47759957146104	206.34145832789568	184.42372346779533	190.99740923975853	187.10395524900306	194.238847648992	177.60915174824518	177.72236891769683	180.62763623045856
YHL026C	115.95421319154168	141.1214983509363	118.31755023615712	110.68090928577219	162.66799533647713	109.84990534733448	130.01108362967602	127.28703080929331	93.47202228732093	110.44202476041536	126.78001365923141	90.15151367784193	129.75671358430725	142.32007463061495	129.0917965292315	95.41784227361836	97.43633618205104	132.5890935980032	115.70800004898508	126.504277347865	100.72488369438196	125.56573324899811	123.00624505871914	123.0699614348127	127.43153428414232	112.68937801819442	122.46628702999638
RIM101	166.91433348424138	148.43160143285823	168.69334333658622	158.89035432219515	159.25488219299254	174.96947212762373	159.68722334416265	151.18613289976955	136.1319748313004	137.68518335375893	162.63867310916947	129.18026791435287	151.71078432678718	150.1628460275049	161.42487595869375	149.56823312444774	147.09417512368552	164.46742446240103	165.03137863026012	155.04601673819383	152.6588601507109	168.97338441551491	150.57224460089137	163.4963200772658	137.69264951200427	148.05622234411658	149.42669343942458
WSC4	81.02494805808006	127.24290024187161	60.51219443808992	76.45579022498441	137.8087251054318	62.076487143060774	104.93902048252471	107.5574873515466	51.9514700697008	93.32295947135148	109.6647487994228	53.555290394329816	106.62834837038604	120.42474932798777	98.0678101990027	83.98811053157556	81.141635480981	68.43850162440592	64.92009513566111	62.88302274299285	60.159337279609844	98.52998408807221	92.18909401675054	99.38997966494316	92.19641369969602	117.19273218576824	99.71383803090797
OCA5	152.46211840323127	104.84948186475759	134.22233914041706	137.4640871155944	121.24845480806881	143.7854956916185	134.1936478456828	119.95864745019013	117.79609632336438	114.03042645656915	122.79293431670403	112.12231999073084	117.4899646581689	119.55300179209497	120.85444883369938	106.7177442469989	112.24933325773196	146.35746773677994	139.1862337202225	142.2358417861666	131.35158863289422	131.62167760026813	131.1597229347244	134.60102958395646	117.0882156762096	119.90667576518844	126.04464633461978
ECM29	73.33510470993336	95.33327674306702	68.81288324069473	77.52520211262151	95.73170476063164	64.55793242766572	82.45688487490116	84.28616525040022	57.708552542800376	78.07889504748714	93.5232800614382	56.408483359068335	82.30643370672547	78.61941812716039	88.48748540864352	69.68907661943662	69.55987694389466	78.2087490729458	74.41058630461782	75.19654245579463	67.33573200584222	78.6048161477309	79.47937135009406	81.54689912240104	78.64670753728589	79.8040347907049	82.10266881067862
GOS1	126.19743605804888	110.42326442219377	125.3180871027732	118.84888013535635	102.89243655911574	124.94675139969027	115.81869993573387	115.51810953436626	137.69301925652834	111.32843241667662	109.370737681336	128.63919072795753	105.76272105259322	109.30725780422517	117.41848622209992	107.3482095713098	110.81266274657311	112.76902505779734	134.16605733596458	139.5060050067338	122.0413639125255	121.57137664879211	115.97318978484654	115.94933060284401	122.94354729219934	125.0724830697632	120.93805668199244
GUT1	175.72611929142477	103.57315757940202	184.0460296386338	178.26246981409787	111.38079438091202	171.0282876064803	180.344681458882	85.14178396006699	165.9772896295363	171.56496131135597	88.34989882221109	151.65696757834556	124.28512933201353	128.76820666954094	140.57415733421794	118.64033763584902	118.5263573157693	126.82671325150207	239.30217136387944	233.43936278641542	184.6958733300391	136.90562972828513	137.3088046615359	130.3264859876159	135.24465050928802	134.98481166574604	134.14464296778374
RPL8A	756.0917146577885	811.3178215837274	757.0148128857721	743.5643442776221	752.1099343834472	756.2761392490905	737.459410197617	809.2796794052954	785.0353405757672	782.7454247150519	779.0940738418685	823.5690637771306	661.0471974472965	773.1625448548399	736.0837573182611	824.5575633307008	792.3596965942498	860.2231311671328	908.7705483493461	858.0133638544154	909.8751411408533	629.8993405419003	622.9911453055344	603.3927957992153	872.8075228505778	863.7799368439204	856.8646579054016
SBP1	301.9397707658361	337.4798549962914	299.08518461697304	292.1614772417913	290.31120444497935	302.284290430427	292.4429006320132	336.10050105991104	319.08231732419466	324.9431094534576	303.49095683805507	335.87110350246354	331.4744140671714	295.99449505126984	365.9120354705947	278.2612711229998	286.3729803547239	305.20320622655686	330.44730694912346	345.1286971763773	315.9448393272692	321.710963020264	308.49358480613137	318.81229842146513	282.53890953214346	306.8879284061075	302.57324430708945
YHL034W-A	122.00908291730316	117.948282103693	127.4878062430689	121.78759635651525	125.8959475892233	122.83087705735188	118.45938025550812	128.42323465130562	129.8261125853567	123.08669841009586	120.46140221343252	128.40867615027156	140.13135877749673	129.43448223852437	139.87398200946384	113.36294514206475	113.07785704116283	124.00258310187503	133.2130241378491	138.172455391304	125.01053876034601	107.53754253251903	116.99929958897287	117.82811194726776	116.8838831207987	123.22769942971037	133.37560452420888
VMR1	85.76629214691141	81.21374654621383	92.82636955535743	89.82796451292316	82.72624742903233	86.28228119450246	88.69809224945868	82.39744019121164	72.65660576846562	84.01371098300487	88.36260148361046	73.43580513623513	86.90775249623485	86.53032526128786	88.66970209007027	77.38113419859933	74.75498338601722	83.32792820210702	87.70418566787885	90.54115480740144	80.19166109658167	81.57041470814828	80.84360325919629	82.19381819974387	84.53299286130087	86.25371822535837	87.31294900392962
MUP3	71.49837915686768	94.5627557182878	56.42252841685358	64.24740455463584	111.84722235749693	54.73320738644533	73.40745790426054	100.62105457762179	58.61454475282362	66.47953297315114	125.86730183878954	57.266410428863466	72.41623331260355	67.14502504213912	68.77267744810854	69.77734266138563	71.0176853763547	116.94073253606962	88.04033140542928	113.35301322547359	72.44666435856823	79.39530089472235	74.69221879551486	74.32168348076014	70.68022579329246	71.10241552529752	70.53585200665204
CBP2	115.04131102472185	91.81391847463739	102.29018097060475	117.59386127226026	100.18915132950558	105.15615730654793	121.2778754478575	97.68059696519302	92.67594393535558	108.09901212788075	100.53550392697204	88.66199050595964	91.62790990702898	100.21987446968919	99.49603221251073	102.5576614062349	94.61786672150362	109.10834723804899	106.24467116514009	111.75081758820623	101.38941622822198	103.16531273201917	111.32345549327499	107.54447116022547	100.3336243893985	105.99698751703934	104.25552252084665
EFM1	145.9456191922987	137.295808641629	153.19210427872164	148.16100670817008	149.1599568850507	148.11749651049416	145.47847869897265	163.26691652740132	148.79388864209568	127.21179370317105	162.30197481767266	135.15176282496228	169.60337361218944	168.03288446680295	138.67825737706283	144.02830376190883	139.64071563681864	149.3901992304652	139.59914910900534	140.80373654657035	162.2621825499952	139.6710390906859	145.75001658090702	142.79833844159918	140.54404706428514	136.65264158591506	144.05517125322706
ARN1	114.47918828013835	95.68326137689874	131.96038114967467	117.38757402612248	102.26436710972322	138.6197078819823	117.22086226571872	105.21508790859025	104.79865504386714	105.95484774982671	117.96870118620444	102.86425368191274	108.02824573958367	114.42582057955596	108.59218718595466	114.5956993632972	120.62226034747232	154.879375046508	105.44629192005108	99.78334385242486	92.40665086487812	112.43496989529706	112.04433851548693	111.59463156348772	117.10932691477922	111.77569549179256	112.82655660621626
YHL042W	90.15941587831297	94.28548783066016	88.54699537613156	81.86110629952245	109.80953984270347	95.46141541081607	97.16366461995045	97.8151446251257	124.12589851035159	84.30059900394048	102.67676251875957	119.62455627187092	95.22210090317002	95.1312385916766	97.55390417102282	110.42516599861494	91.8120052253374	111.30884989392335	98.92222295482225	91.28188681038425	87.69425259843578	113.19009367483658	101.77115398576592	102.07758410751808	94.53912935120587	94.78640384521638	96.4833870449234
ECM34	110.03664144693887	113.73867273108345	121.6970707030302	110.00567054653843	133.0811533547371	126.63395255227306	112.00207151231538	120.39220983529647	152.14720251195925	98.15373781289031	124.69380531376518	155.47535201419916	118.36434452665442	123.15005593657095	119.74277154224983	115.71929671927583	126.70261699552806	129.40228840259743	121.39702449639202	112.59213107170514	111.41602303625031	127.95612548684026	130.57012047658202	140.3098580877073	129.90355958067437	115.29497824004191	123.50439197637803
YHL044W	73.29657906467118	98.46348794200304	93.25089911834087	74.80009225405223	93.97559448907768	95.51258343750573	73.45042996358347	107.79230105885023	109.38001552458326	71.29585589884107	113.27075861462285	106.42382343057153	90.2534524934049	90.25718033863726	92.64278408083015	92.83673887015212	91.62082957347113	101.89440592809063	83.64825825507177	77.51816543814499	77.5926409349932	104.7509181253439	106.35599063700744	105.45039892974181	92.88823521221666	93.51845469579523	90.15056579520024
ARN2	94.9186654049351	89.2613106545229	123.17125783535118	104.40479068105108	106.73437757648617	134.1439502662797	97.07687094063877	101.1928816887673	134.79999910559508	96.03836941000512	119.12083547336887	127.5188243325737	128.30666217431948	123.16091089706856	109.4764342969782	97.97791382959247	96.06862367958138	98.19638520814698	148.75652202671654	129.43273965630527	135.0209827695223	95.07518510993145	95.87212515460297	98.40602151347846	103.77302941732691	103.33793781939995	102.94448756042321
COS8	129.60601993415466	139.98485569081166	137.68985250823994	121.62394341057401	138.64469609193787	136.40582202837584	130.29918465120153	138.68143230533283	158.7731523143753	114.8275628370743	146.15880788490773	153.06882036857905	129.87379295702112	129.81945574889113	149.62914923017874	116.37810835222363	120.81895839112022	139.30421476543717	140.51769405957285	139.98414681644604	125.69993043744226	137.47643565865965	131.20519097543928	150.91945619076955	156.4148571720717	139.25002241650418	147.61320149030036
OSH7	180.73625690150902	152.4681947682851	169.0870521211239	194.07003562221738	154.8544685903952	174.16156725621624	180.01031918485967	150.9454753987588	165.18151470747864	178.82871531370444	149.10353137952262	160.25595687851802	154.9151720730851	153.2804412988915	168.60272448036045	160.98001880842395	155.96222801354173	157.03608861350895	201.80142974510738	184.90650174847596	168.56651383271677	160.3086185015541	165.56827877165327	177.0182797739114	163.71565137008344	165.38564139739302	168.7508005319965
QCR10	448.51902318600565	376.6128161202054	435.49534145458665	442.06438745228087	368.55253863496813	409.82222504516227	451.6024335327712	369.70762864461955	533.7776871156075	563.3731297499833	369.949665987782	584.741396046776	236.79370817512955	224.25945692743556	266.9122132282846	619.1567259826415	617.0148177039243	550.3437158818053	789.106270271689	815.6411163342079	686.1809260595022	436.9182718632051	412.9543536657885	443.3532787905099	247.6901706099873	243.32659510115678	249.0447960641067
LEU5	158.4740558347551	111.5311959388786	129.7684417754713	158.18455026529148	126.20877471429836	144.55863978745987	160.65383759712688	109.61004006825796	161.71747131670904	150.66915837691266	115.8503049672164	151.90664209262366	132.81739450791815	131.36026161726204	131.9289127401533	131.1420547512497	129.43579465652806	136.08349548935578	153.26531046324558	158.9110838893821	140.99357082472972	141.28018638402054	145.37094141150527	147.46092278620978	137.09492478739602	136.49328599991378	142.1971598077036
TCD1	166.3633394270131	149.14424153424642	178.65999092113722	173.60525703650228	164.76308261986276	176.82762872075511	170.7545301376072	160.34171518194552	166.82252925883716	156.4448774025095	170.7788177242379	168.27033659328396	172.49468792217323	172.31356415129392	157.15359903938472	154.22175532510053	157.02453602617754	182.92621207750713	174.64872313878067	172.13294201403738	166.27108340713772	167.89614633277478	163.50732320720135	161.41945602443485	161.44000356843924	160.37306390113696	171.56539176976162
