Gene	SRR1587706	SRR1587707	SRR1587708	SRR1587709	SRR1587710	SRR1587711	SRR1587712	SRR1587714	SRR1587715	SRR1587716	SRR1587717	SRR1587718	SRR1587719	SRR1587720	SRR1587721	SRR3439060	SRR3439061	SRR3439062	SRR3439063	SRR3439064	SRR3439065	SRR3439066	SRR3439067	SRR3439068	SRR3439069	SRR3439070	SRR3439071	SRR3439072	SRR3439073	SRR3439074
YDR041W	1.9517754335884272	2.3411046397732918	1.66106313507831	1.7094249531906982	2.066865827195314	1.4282053822722922	2.571648233800241	1.413750882644073	1.583056645141016	1.837403779843751	1.4998174986827606	1.740389341240197	1.9995788231282872	1.7621381746901124	2.1951488652381794	1.6059044826988853	1.4077374134244156	1.3521271681535545	1.9458118615206956	2.520527037770732	1.4620306211173244	1.6623309280583525	1.5127951022760495	1.6516621663200288	2.330662646802964	1.9756411735728747	2.29357865453337	1.8578549830639373	1.620755069134278	1.7230922401486786
YDR042C	0.6794921314407292	0.6231345164258137	0.707369690742344	0.6373163842297073	0.689533230340711	0.5413697457994179	0.7273984428156862	0.5711449061221573	0.6739944865519218	0.670010202344146	0.6398770596186578	0.549602195003667	0.7023033096131384	0.6476309026139548	0.7346057438576441	0.5207135315645959	0.21858354089147194	0.3010589943341316	0.42162083869342565	0.5877742088289648	0.36876775128219974	0.4461788035765666	0.42243304982170854	0.4239080135690584	0.30946238935626597	0.48105953064397666	0.3671075596798518	0.3814879418882996	0.37387252367383783	0.3594340560827053
YDR043C	1.756442059797683	2.5274925095798535	1.7618191695568337	1.637863482863259	2.4473203624914657	1.3159452170147028	2.8180219265622943	1.34834991061192	2.7679753740864808	1.5227333715406983	2.434834620579387	2.032098235796086	2.5199007743467674	1.4855531858077256	2.652832508592417	1.6244679009270193	1.1929835695397633	1.2437018388732293	2.4338004342323565	2.6799113566012935	2.295159919141179	1.5632385245107407	2.658675881433688	1.9647422736535147	2.4290492322557995	2.294674582234574	2.796620594262447	2.4855398621437756	1.3615962221606353	1.4071472963330418
YDR044W	2.2486781702158036	2.4701683234170377	2.3584341324042177	2.6859508493618796	2.8472904485065085	8.891690668658846	2.496651810900755	8.689519764487105	2.5119252826658354	2.283032536409964	2.3616574388782685	2.8093030163528803	2.9404392772297747	2.1426672424469846	2.6557892390862707	2.2321852922635834	8.784921741103126	8.588382721241128	2.7213354968237686	2.271833913024753	2.18984128281531	2.5450784140664586	2.330662646802964	2.60636383507786	2.324486147471204	2.6573692397069117	2.2773530770566883	2.4668070818100665	2.0272295752051317	2.1156705841348367
YDR045C	0.6507430280222217	0.8446552580624819	0.6546719032906024	0.6139148348285971	0.7947300139669613	0.7900275276623189	0.8744615318332807	0.8427531045342592	0.7936145939644469	0.6860824062348252	0.7394882846151295	0.6412649545725979	0.8305192682372128	0.6902832998462789	0.7655219986765288	0.40923602538379145	0.6373163842297073	0.7440606215502414	0.7099857531263232	0.7122835846192512	0.5557267975916933	0.38374562263703127	0.6418064258177824	0.3662907631138216	0.7048416679147493	0.6274808535682953	0.6274808535682953	0.5161275015938369	0.4239080135690584	0.4053884074136771
YDR046C	1.6799275588702725	3.117080792609899	2.165210795019489	1.894266030094218	3.9971490894082358	3.2646395883405956	3.0059475497103527	2.9544420380883674	3.4724254644837593	1.9748087067996867	3.509709136952973	1.4242383984545546	4.534167275170589	2.431827649414146	3.7695372992401306	2.294674582234574	3.331693921676377	3.0059475497103527	4.407476367276523	2.972304206317472	3.6365345359614185	1.8938992734688167	3.481475867398071	1.4821373410885417	3.1205563188172145	4.028292218176172	2.9308355838401385	3.58023119405639	2.3774445357041634	1.942661987200443
YDR047W	1.8187834347323106	3.560444243735793	1.82319058787925	2.01300549183581	3.6311670536220646	3.5418982207119694	3.4396204990464385	3.3507209539313467	3.116126717798925	2.101554725653784	2.9383268816778667	1.8096230721319877	4.020534855223488	1.9577821213390747	3.6093498140072957	1.8222861851886545	3.5236066880574004	3.475665753130394	4.0936080920495534	3.481475867398071	3.117080792609899	2.036863350353649	3.2701065747428215	1.8549431738928732	3.7134573590578706	3.730083047869277	3.261733052687518	3.4503196609897824	1.8790499524375575	2.0401251807843512
YDR048C	0.5526506031785952	0.3922958438433781	0.10411560865412371	0.47318685007670763	0.4911845100322486	0.6141669250256355	0.29565379713524753	0.6308077725710624	0.45190030509058	0.5834878577075165	0.5315816374076917	0.49543834302570966	0.4701069672988748	0.5341550385466125	0.5971051858668761	0.2825998920652203	0.4546950173921709	0.5706480231546344	0.3586259894623447	0.6027686139158706	0.43106630907011145	0.4239080135690584	0.3844484752166766	0.5178258176887418	0.31899004249676943	0.372416159770899	0.44847479500976695	0.4075865518146345	0.3461487862982448	0.37459771056712254
YDR049W	1.1889239919465981	1.2336007598066814	1.2496427772250065	1.3383906773859424	1.1132139977770008	1.326882406631268	1.4408289593152739	1.314134634087261	1.161876185142916	1.2268126518517628	1.1914553965456458	1.1858938940895598	1.1409858583644557	1.202405414252406	1.280668546594957	1.1443040696608044	1.2448697540430942	1.2884003363433914	1.0701663811204902	1.3241841544778687	1.1183139455633473	1.2291594770689556	1.1011851792284086	1.1098101859061158	1.14325501454613	1.0312999689813853	1.3894243471941294	1.1979786530147614	1.0847242726558572	1.1334689850654602
YDR050C	5.876905206211132	10.435731055875108	3.7909740974776027	6.060283028770828	10.199541120598747	9.718308625307394	9.677795271612801	9.677795271612801	10.171459498227641	6.6132117964292405	10.117553934834259	5.740083331388864	9.959292194791908	4.324548298506275	10.280278690157264	3.584153114000686	9.644976805209001	9.677795271612801	9.852400593668355	9.425309129682937	9.959292194791908	6.0046331196723015	10.142519078392704	5.485543463768243	10.142519078392704	9.959292194791908	9.603361528118322	9.76669227681463	4.10060619534679	6.357938288444218
YDR051C	2.6095724627231514	1.9823963902062802	2.4305939179975584	2.3840102142096153	1.800933728854956	1.4350123561332704	1.8995001827470563	1.3405163199715728	1.688398345183664	2.5653168499083314	1.7099024345984202	2.2051625184395562	1.704032615821369	2.6799113566012935	1.9075697980611455	2.33322763555672	1.3461140305826023	1.247173105495122	1.6328774071812966	1.812017010046039	1.6463941691622477	2.2914709386694647	1.6358646956249305	2.1831070992815356	1.9517754335884272	1.7094249531906982	2.0004403289447437	1.9119236944087343	2.608465398508481	2.5009807010328653
YDR052C	1.682168858179187	1.562066584656351	1.7818089690737273	1.8903053336755336	1.262818333557807	1.420606758630387	1.6864694267260973	1.3999464585232952	1.4525114031266302	1.812017010046039	1.5149233698512463	1.6676576850067732	1.28926302712394	1.8060499168162474	1.4680695477708414	1.619203867611749	1.2563396650688226	1.2794264788022223	1.1727605352718977	1.4693459597144385	1.3991080054421057	1.7510898630719753	1.34834991061192	1.5132646962916394	1.4466681844951248	1.0991851079663175	1.7736714293171072	1.352777357018076	1.7379309142590058	1.71732015599715
YDR053W	0.5446800703115714	0.5648021994459289	0.629800363206072	0.7363840960855123	0.4719676881004735	0.5761709952019751	0.29565379713524753	0.5648021994459289	0.48597931357153734	0.5218430702378196	0.5843525078306908	0.723731725741241	0.39297515425039836	0.5183650748209939	0.3776865652665918	0.6250017472885552	0.5234740095588416	0.41771115303958456	0.5088676159956668	0.8175788663398836	0.5351711592561661	0.7468890188304745	0.47318685007670763	0.7213131806368798	0.6055903552183867	0.5249623660451517	0.5780263232231971	0.34778725541832833	0.5736145220283697	0.5310319399981
YDR054C	3.1205563188172145	2.160608664437357	2.5801013519871874	2.521101674606978	1.9613721653599403	1.958952140974369	2.098243135262806	1.991391507958033	1.8947336138873219	2.6536928276327965	1.9953613875088607	3.021998183373067	1.8313115587341562	2.520527037770732	2.090307993916507	2.5002915115044266	1.8841681802870607	1.8668780336240773	1.7818089690737273	2.072190379180247	1.8845358461402189	2.425351091910731	1.7998549281295704	2.82889980552918	2.0917433470788156	1.8578549830639373	2.266410976812628	1.989125188474285	2.404175983711334	2.554144860755758
YDR055W	10.574262456909707	9.172262829644419	10.380967930368602	10.464779104646581	9.425309129682937	9.852400593668355	8.98404843909703	10.280278690157264	9.051584127962045	10.464779104646581	9.13693039172888	10.81015640473891	8.71101546898817	10.380967930368602	9.13693039172888	10.280278690157264	9.819641498961985	10.280278690157264	8.412410843390983	8.83219217241757	9.088924950001225	10.464779104646581	8.911328416205382	10.641639102468298	9.101443759654353	9.101443759654353	8.442747344000118	8.956104025611879	10.280278690157264	10.280278690157264
YDR056C	2.148894893339663	2.2732248906132044	2.3883077229736207	2.4135785072301017	1.968686745807772	4.348223465124344	1.9756411735728747	4.324548298506275	1.8149540265150619	1.9742856784815819	1.7874053920736175	2.8246163002615052	2.1093788647808096	1.9672562762216057	2.437978540181021	2.3718891893662852	4.390341996352695	4.391961552362714	2.1418099831454427	2.101554725653784	1.773239057077893	2.4483363559526516	1.8411248857219307	2.7806199396813334	2.4130304279624744	2.0842103592964696	2.5599601729824366	2.6275616931416166	1.9308375276575502	1.9756411735728747
YDR057W	1.3935444154373597	1.9843936777810463	1.492378302795002	1.4823782617192653	1.7050077294926447	1.9316396129047	2.0468895230208073	1.936438169227938	1.5143540165091292	1.4161841791384542	1.5494727759415643	1.597845717952303	1.6310775102669401	1.3037080375510126	1.5632385245107407	1.9164264899494676	1.9014183717896889	1.9995788231282872	1.6639585492869733	2.095983716262536	1.788803456497021	1.6471991657630418	1.8012729415122208	1.8152610519268229	2.08231437513507	1.8650048296189385	1.82319058787925	1.6469683392166008	1.754289928127942	1.6219252875454515
YDR058C	1.433572050132687	1.71732015599715	1.3664201089825074	1.5809322123701661	1.6448702755279525	1.887442807241368	1.8903053336755336	1.795599216670122	1.5000799199799935	1.559732581353068	1.5240821983093682	1.3437876669927487	1.637863482863259	1.4487117239379521	1.5494727759415643	1.2511491066549485	1.7624545232046658	1.696452216209529	1.5196867446268243	1.7558072474126658	1.3964530044171546	1.475051558470214	1.4119146907122726	1.2010653935868956	1.605634556035689	1.5143540165091292	1.4959105416217777	1.4238187751725748	1.3399981673988017	1.4684594052010782
YDR059C	3.3330876791208124	3.437968484610089	3.2815366261162606	2.6358875707094205	4.427127418479231	1.8021741925661856	3.0542635706171155	1.9953613875088607	4.098547845405717	2.7439930909875723	3.912207746195648	3.093344163591614	4.011192371455821	3.3541283803637962	5.269257439463912	3.108644470709719	1.759238094070108	1.9256319316918773	3.8797112718837425	2.8726040397390435	3.714685543522001	2.5599601729824366	3.9617201190620275	2.928983999000207	3.3445463428422366	4.256037020389024	2.6853289484529004	4.556701568062817	3.0993159807344264	2.5653168499083314
YDR060W	0.9837819509074248	1.4090092684143518	1.0175199684327345	1.1163392851501983	1.102008535455219	1.0854487696548614	1.5171753506943437	1.1995524191283558	1.301956297413646	1.1401134944497313	1.1693011054808786	0.9207033761235819	1.2336007598066814	1.0841553687857353	1.2952204478835547	0.9524166416972448	0.9677754883147569	1.0757680802323955	1.1031365907080777	1.424049005486249	1.0409150570591736	0.9858699957457125	1.162699820380412	0.8316753871885318	1.291584798030202	0.928467265200341	1.6145224675147185	1.1873449210134464	0.9509979868876717	1.016598117003265
YDR061W	2.3883077229736207	1.6511505225310124	2.031184821397736	2.2420725868204663	1.6698232080229096	1.996986790881541	1.9834816823815609	2.079128388205975	1.718325626792339	2.423014679806993	1.6835046411755354	2.1386588086443687	1.842072787613654	2.295694660985591	1.5982872322671264	2.1617366919486116	2.2895468382911606	2.345933785178845	1.8835558073451333	1.9206536517529418	1.8032005268678981	2.396913668031665	1.9072062666830354	2.2707860252902994	1.7167727351631143	1.8310080596321159	1.7702169389404543	1.755495567465228	2.434834620579387	2.5930588018649825
YDR062W	2.9058021551826476	4.011192371455821	2.9420858728418713	3.1897253443172686	3.761389737018569	4.385710241705577	4.345100504035207	5.12846245029528	3.1558740557920615	3.275488389083631	3.1558740557920615	2.753755113227875	3.3424078000505606	3.2701065747428215	3.630112853845728	2.683058393125285	4.156634209021049	4.755186301292243	3.166095650319499	4.017059422787958	2.957006979066355	2.9747064115709483	2.922357551865955	2.4668070818100665	3.8341656261438577	3.5236066880574004	3.8691882660683206	3.2646395883405956	3.039652037992175	2.9646889591965384
YDR063W	1.1100513181197826	1.8132040557997715	0.9334135398292793	1.0572068332097684	1.6572391639895652	1.5232521340436098	1.5742548569417054	1.4606082197345183	1.4370324348778998	1.1935893676911817	1.501621544474332	1.0010220271321393	1.6352985516677347	1.060792271739104	1.8126102420962065	0.8150704188558425	1.4925855117465145	1.4195239762986578	1.6216802697856267	1.5877648589418376	1.4738141703609728	0.9615348663392158	1.4377558297060928	0.9599188841366383	1.797095755306075	1.6352985516677347	1.6880666646595373	1.718325626792339	0.9587247590326333	1.1112839005039543
YDR064W	1.9024727055840405	4.706768260507264	2.7859890834411933	2.6815188831972714	4.963673930256058	6.609745464117811	4.720626624516148	6.778931587152802	7.216708079113241	2.2924337963660157	5.505269729727541	2.770042601521292	7.452319673384478	1.996123316979252	3.066407259185139	2.7010327540567083	6.550488326260689	6.6132117964292405	7.15460653538007	4.575776548819633	5.321835094248071	2.683058393125285	7.0222452048708615	2.629954411335799	4.598872442713249	4.815903509084704	2.5290090082754535	3.0091223909464593	1.8847819517784292	2.160608664437357
YDR065W	0.9935484855958642	0.874127632036666	1.28926302712394	1.077806543037003	0.8327683486128787	0.9046620305559447	0.9307799761728526	0.9337385014185671	0.8086606557779243	1.025963756818711	0.876125319931597	1.0916135969865763	0.8186479027339597	1.0928929582693245	0.8363704990888308	1.3197065193776434	1.2078478808403994	1.2604503563433218	0.7607115270035906	0.8244145855901484	0.8641608440698615	1.1118025588171585	0.7996638622636508	1.180317734651915	0.786211478208053	0.7766687956308969	0.8264516754861073	0.7730463931420015	1.225273978265223	1.0854487696548614
YDR066C	1.0039876098422933	1.0456184786357754	0.9643850168841015	0.9334135398292793	1.0645447734131879	1.0438751793849514	0.9915892103486077	1.0592666930330992	0.9765922535213916	0.9368399582311133	0.9938704294754679	0.9430187364845034	0.9480567405730473	0.9302827804398033	1.0223672566736723	0.9594047601720374	1.027125254309261	1.0195858238285196	0.9706642338682004	0.9930453015555674	0.9507457761261745	0.8521196635896048	0.9512716409235427	0.8827571949960991	1.0506206904170519	1.0441769478999707	0.9532722836168845	1.0436125314865472	0.927923912190785	0.8928242489572066
YDR067C	1.4700500380107688	1.1569876338982334	1.3291584298592605	1.3754521018687647	1.1286771167143326	1.2160951727147788	1.2496427772250065	1.1935893676911817	1.1126565464575608	1.3298936498412166	1.1927554597312895	1.4121472361675433	1.1329696347084919	1.395418895310919	1.2308168283464727	1.2313965931659834	1.1232417412160656	1.097751571271283	1.0822405960504522	1.2455301599760489	1.1132139977770008	1.2769736815577146	1.0397278913691903	1.2527186245465443	1.1118025588171585	1.0522498384391397	1.1768865383578424	1.1624735444027914	1.31822267386797	1.2428922172868966
YDR068W	1.943618278400735	1.2052828384228216	1.3409817541032827	1.6250157925191417	1.0163570163553444	1.3363444264053528	1.1316530901558473	1.1972916748395894	1.1601480548594634	1.8796654367735246	1.2068029978762265	1.527905180576128	1.0232705655149277	1.8292073487321752	1.3886019002101018	1.3551357583147587	1.289611131726206	1.1521760248375894	0.9497883643634266	1.1045372274060823	1.1697895643101346	1.6067945421504737	1.1401134944497313	1.5609402698438317	1.1746496573155416	0.9735198603070966	1.6063096097383278	1.4161841791384542	1.852628280896719	1.919417113499788
YDR069C	2.0374127927044636	2.5380847724604436	1.8864933040199303	1.7767957062101294	2.165210795019489	1.5717885220996421	2.558152269715337	1.5924579144822761	1.7150233038725329	1.773239057077893	1.8634848043574737	2.1941809605894056	2.1107076493990338	1.9756411735728747	2.04815525762746	1.7437177209098316	1.4140221432552684	1.4592999937587359	1.936438169227938	2.390017728403618	1.6712546923485827	1.6761256213357534	1.5496970182400367	2.0562005977376865	2.2918644482081616	1.9381653350148391	2.6262749615562733	1.9328995678360057	1.8818958074638588	1.6862443192545191
YDR070C	2.6815188831972714	6.8146302161237005	2.200116393892349	2.18698488230473	5.601184676840919	2.4824170912183003	7.452319673384478	2.5743835058993785	5.539818966041282	2.140768800926062	5.0627934665762355	2.9430904350924294	6.41573750131383	2.129475357883412	7.754775952878543	3.3190596182673806	3.5023293633822385	3.799778215984312	7.797260870173277	8.553860458692217	6.868935614953566	3.2882701276883326	7.246886228989471	4.5478797739475185	8.160510367419567	7.234728763217431	9.52481585548779	8.656766651976838	2.8780198347116652	3.0542635706171155
YDR071C	1.0613439110139637	1.5112165737240446	0.9573291110700695	1.0739410400398066	1.262269595943913	1.308040071546957	1.496172499489595	1.2668144641120485	1.1876317160872933	1.082469618559662	1.2241679697583268	1.0851798882999828	1.384510628791974	1.018039699364366	1.5417567773584575	0.8156727610999357	1.241785503102061	1.1833286864477606	1.3176728884406212	1.4826318643086758	1.1199336474161388	0.9503888949739463	1.1036490704213282	0.9594047601720374	1.4656866817820804	1.1794577566274231	1.8146625477499978	1.4883610245068999	0.8874503656934137	0.9552307699434832
YDR072C	1.8841681802870607	2.0868053525928096	2.6076775820299236	1.9455556625242654	2.6249599608305347	2.4545760353577633	1.9613721653599403	2.4037790190175263	2.7122118415857916	2.0630666974781064	2.3915423768985846	1.8779357759706587	2.7585193478316645	2.8726040397390435	2.281097155919608	2.7122118415857916	2.52527947939823	2.4342583653717633	2.700254126244701	1.9917298221884745	2.4577084770524626	2.022945143078334	2.725723552137694	1.9184237744573978	2.133251089851536	2.637887637373637	1.842072787613654	2.355950985416918	2.9383268816778667	2.163946810209142
YDR073W	0.997873050563714	1.0633814365732435	1.0057639351399013	1.0003873928574711	1.0908391509811406	0.9256615853977057	1.135380659113355	0.9835706714561551	0.9795539021771211	1.0156253120119332	0.9263967115040264	1.017306233903963	1.1063172635993388	1.0087266154190069	1.0325945402944576	1.0491320227678795	0.9861780693763333	0.987646160474418	1.1418896722107872	1.1689614482388622	0.9345590653476046	0.9703219186245624	1.053741875424431	0.9942574844284441	1.1105362733609714	1.1935893676911817	1.0320456972820116	1.1129147446039647	0.9190303516611946	0.876825330330889
