Gene	SRR7241903	SRR7241904	SRR7241905	SRR7241907	SRR7241908	SRR7241909	SRR8093860
ETS1-1	6.031629198620254	6.955602574207282	7.256055791308917	4.011192371455821	4.098547845405717	7.404226707043752	4.274395212925541
ETS2-1	0.24586199416948817	0.7117020651314167	0.32540453702911754	0.6996539401835988	0.636866429345941	0.6826530800884403	0.37164851790994813
HRA1	0.24586199416948817	0.3042977321525522	0.32540453702911754	0.2752891334505877	0.22460273481834392	0.2510567418678871	0.6923885148221514
ICR1	0.6791019967572083	0.3042977321525522	0.7048416679147493	0.65791213700214	0.7510860505574563	0.5464008427630727	0.37164851790994813
IRT1	0.7640187107291017	0.6639447233202856	0.7845026749382638	0.7939611966703408	0.7139410849931298	0.804032479127476	0.7711101213283064
ITS1-1	0.9651451713619661	0.8254036925217366	0.8758192971028678	0.8793194081891753	0.8662069297418873	0.9193914464984714	0.8880061602379032
ITS2-1	2.9375517238357225	5.158695533469638	6.609745464117811	8.723349230426791	5.485543463768243	6.189671497714366	10.435731055875108
LSR1	1.1766285236560434	1.2990993598397345	0.938424117639909	2.01300549183581	0.9412441816451389	1.1202144132869196	1.9669141648565456
NME1	7.27769815307498	8.871773971246022	7.67316597340002	9.471995685274207	6.980209459751965	6.993166635916397	9.644976805209001
PWR1	0.24586199416948817	0.3042977321525522	0.32540453702911754	0.2752891334505877	0.22460273481834392	0.2510567418678871	0.37164851790994813
Q0010	0.5780263232231971	0.3042977321525522	0.32540453702911754	0.2752891334505877	0.22460273481834392	0.2510567418678871	0.37164851790994813
Q0017	0.24586199416948817	0.3042977321525522	0.32540453702911754	0.2752891334505877	0.22460273481834392	0.2510567418678871	0.37164851790994813
Q0020	4.188931708430072	5.211973955853135	7.995929521708511	9.396358655913309	4.720626624516148	3.3154259110045925	9.718308625307394
Q0032	0.24586199416948817	0.3042977321525522	0.32540453702911754	0.2752891334505877	0.22460273481834392	0.2510567418678871	0.37164851790994813
Q0045	0.8590976917728772	0.7835417076682942	1.0385017599233142	1.0409150570591736	0.8018840340461219	0.7450986489303341	0.8965296497524815
Q0050	0.8308419684130421	0.7315704407550351	0.8101424438522529	0.822218783684916	0.8327683486128787	0.7714851308149253	0.8912353540904218
Q0055	0.811066664342138	0.7721249037382876	0.8392490947821156	0.7859255125399847	0.7700679604454129	0.7352621973660436	0.8596758315242243
Q0060	0.6373163842297073	0.3042977321525522	0.32540453702911754	0.2752891334505877	0.22460273481834392	0.2510567418678871	0.37164851790994813
Q0065	0.7122835846192512	0.7058784821240871	0.32540453702911754	0.2752891334505877	0.7494885937549158	0.6073936240779274	0.37164851790994813
Q0070	0.5948373823517955	0.3042977321525522	0.32540453702911754	0.2752891334505877	0.5771001440446915	0.2510567418678871	0.7122835846192512
Q0075	0.24586199416948817	0.3042977321525522	0.6830685864230827	0.6660740326357224	0.5721455431645113	0.5249623660451517	0.37164851790994813
Q0080	0.24586199416948817	0.3042977321525522	0.6268671720007402	0.6430752331078344	0.22460273481834392	0.2510567418678871	0.7007830463075948
Q0085	0.7976711490847345	0.707369690742344	0.8846969180050994	0.8656713306479007	0.5155696121736053	0.2510567418678871	0.876825330330889
Q0092	0.24586199416948817	0.3042977321525522	0.32540453702911754	0.2752891334505877	0.22460273481834392	0.2510567418678871	0.37164851790994813
Q0105	0.8301896578717162	0.7063037374207151	0.9663716556048378	0.93311585920472	0.689533230340711	0.6204199858522109	0.9193914464984714
