Gene	SRR1583716	SRR1583717	SRR1583718	SRR1583719	SRR1583720	SRR1583721	SRR1583722	SRR1583723	SRR1583724	SRR1583726	SRR1583727	SRR1583728	SRR1583729	SRR1583730	SRR1583731	SRR1583733	SRR1583734	SRR1583735	SRR1583737	SRR1583738	SRR1583740
YCR020C	1.5265263479016458	1.2397075398471884	1.5712761694264565	1.443233947025976	1.4540686487275665	1.6292680072077812	1.345049906567049	1.2397075398471884	1.3096556935380943	1.6562316606835017	1.4665796963302635	1.8041667837271471	1.3498329689275261	0.9021750899575208	1.4400051599690813	1.3745987815388425	1.56620295998521	1.5028139645230372	2.0360229699991734	1.4424335473543528	1.7036764448738717
YCR020C-A	1.7280545120571746	1.416783599562316	1.6265266100970135	1.651415932515314	1.5725381102914748	1.5957623133284669	1.4838423286437576	2.212225610523605	1.6024555224821861	1.56963709296027	1.4282053822722922	1.5990895442571682	3.1693811283639923	2.398263089939156	1.265395035465794	1.6860363574011514	1.48373483109924	1.4906276215362468	1.6046875897304824	1.5214983565746922	1.7961376191237937
YCR020W-B	0.6523946361960001	0.8495798478255183	0.9252542667937002	0.749647957179926	0.8017059043213355	0.7857743557670352	0.9472163901792807	0.49777900713456935	0.8681408862867135	0.9216869626757229	1.0099195635049858	1.0038723786159722	0.8603163343069447	0.9021750899575208	0.804716781177782	1.004514712070876	0.813167233368371	0.3289218734151451	0.7793018810467888	0.8755715131463493	0.7934700790742766
YCR021C	0.58727756212579	0.8234718657291354	0.790705045388945	0.6808264437513107	0.8475495401311928	0.8248501112006414	0.762194488857729	0.8419900420316895	0.7526077496393166	0.6557617739994056	0.9839977611555729	0.40805289325960276	0.8603163343069447	0.9021750899575208	0.7770219990565302	0.6735613781581412	0.7613723752648174	0.3289218734151451	0.8912353540904218	0.913080986068838	1.0911434727217342
YCR022C	0.6150586521513195	0.811066664342138	0.30385447005348304	0.376478108894752	0.2818358008849934	0.7266250035208726	0.30757530693119306	0.49777900713456935	0.3527729372316215	0.2797860024308806	0.7646071721649352	0.40805289325960276	2.4050513221413086	0.9021750899575208	0.3171276130404578	0.314860972930152	0.26471067451022995	0.3289218734151451	0.3461487862982448	0.6389735255364898	0.3424169409188892
YCR023C	1.117615484329586	1.136169575212346	1.066870149221347	1.0001448051201791	1.1241188187581006	1.0356085589149702	1.027125254309261	0.9108418762142458	1.0555614964794227	1.0847242726558572	1.1385544184505947	1.0491320227678795	1.3385904840692564	1.9072062666830354	1.1916926894351016	1.1004544921777089	1.2302900830271237	1.0546348727167467	1.3051237130938609	1.1383373572826108	1.1708048482348268
YCR024C	1.4090092684143518	1.185040038256657	1.1838578970826528	1.1916926894351016	1.1591032195683235	1.226352706965762	1.1703553691207162	1.1458057137503783	1.1995524191283558	1.211874525936522	1.0714517132720627	1.153746371633276	2.043994238664355	0.9021750899575208	1.229809836011457	1.0911434727217342	1.3964530044171546	1.1975476405536083	1.235823328863909	1.2336007598066814	1.2874361532876812
YCR024C-A	1.1071664762359916	1.0159566995052245	1.0429768306364622	1.2661686735711803	1.0792505129441157	1.0973958487762088	1.2235586346695273	0.8759376500304878	1.3004079809855482	1.1731659935258607	1.1048146401221217	1.2493310291811588	0.8603163343069447	0.9021750899575208	1.3439101977088583	1.316498158563824	1.1336415216069662	1.0201459941452866	1.0065136130802348	0.7989847055320773	1.1048146401221217
YCR024C-B	5.887129146400355	5.921336477433437	6.357938288444218	5.732118441591849	5.89275941867192	6.4842405688005735	5.994391235518298	7.432910941786997	7.67316597340002	8.6642995021941	8.63309550036581	7.228759868190391	3.331693921676377	3.1926200966919556	7.80663474266371	6.323736214613266	8.565315738785966	8.290547952733746	8.090937628233153	7.707046698450163	8.265560931278268
YCR025C	0.7924598507959895	0.7346057438576441	0.6257027539932151	0.376478108894752	0.5771001440446915	0.33308388384289533	0.776303957520152	0.49777900713456935	0.3527729372316215	0.5726735941565295	0.3633865448214376	0.40805289325960276	0.8603163343069447	0.9021750899575208	0.7447037781382359	0.7628425901221484	0.689533230340711	0.3289218734151451	0.7225417736223748	0.6851294513494717	0.7539823913425328
YCR026C	1.0576353981476179	1.2167064023767211	1.0517768659777744	1.1932719698755994	1.226599088810843	1.0268598957628912	1.0916135969865763	0.9151247230451005	1.143020331715743	1.212414223824298	0.6869215193599756	0.9433758537121245	0.8603163343069447	0.9021750899575208	1.2799158377067092	1.1041032970240994	1.0625301810691234	1.0689553786075479	1.1344909342188643	1.1947516914497007	1.1932719698755994
YCR027C	1.1079435084385834	1.1232417412160656	1.1332703850200438	1.0150808728146405	1.1171332777542426	1.205954569630584	1.1275507943249616	1.4116830359998407	1.3607287465616351	1.0491320227678795	1.0804825165446275	0.40805289325960276	1.7134252312162492	0.9021750899575208	1.131410891463045	1.0540799445245768	1.3221826995355899	1.0774342233558614	0.93311585920472	1.225273978265223	1.041774813965397
YCR028C	0.8404191427597943	1.1011851792284086	0.9412441816451389	0.883647224872151	0.9618558634359636	1.0592666930330992	0.8796746001264203	0.9833193558867247	0.879034523548089	0.9656027772078855	0.9409293951576254	0.40805289325960276	0.8603163343069447	0.9021750899575208	0.9768091408041174	0.6694817273596404	0.9256615853977057	0.8424002964304235	0.7077164784066974	0.9010634428551558	0.9849088553355517
YCR028C-A	5.690900092936525	5.590674566259598	5.742785876768013	5.543752420883603	5.683399443969515	5.5345897631471	5.690900092936525	6.676870183213135	6.112204236437471	6.761473769214868	7.394035940132895	6.974313642082874	5.196725328073944	5.852973332697623	6.205250049563953	6.357938288444218	6.06996892617588	5.89275941867192	5.713891636987398	5.637427308317436	5.543752420883603
YCR030C	1.622182639021076	1.650686436913227	1.5769568580615845	1.5028139645230372	1.3924345716886617	1.477284535016142	1.453436237371789	1.0883838121737388	1.6143197438743986	1.4449375585938742	1.4721392037093954	1.3944033210862463	0.8603163343069447	0.9021750899575208	1.5476580732993703	1.4665796963302635	1.5955722853176582	1.2582587974975872	1.8315837990081727	1.3919775348553085	1.1158701719530817
YCR031C	9.375927700976172	9.319358897355142	9.172262829644419	9.101443759654353	9.074166953787508	9.172262829644419	9.101443759654353	8.488234787372901	8.656766651976838	8.056476510665892	7.779144866243497	7.432910941786997	8.93929830392826	8.71953309481113	6.572830171357219	6.980209459751965	6.624391117118731	7.440454892985944	7.71512858707781	6.6024098147851795	6.955602574207282
YCR032W	1.9024727055840405	2.15595635975691	2.062190772160638	2.2286038509502686	1.805531779280642	2.2158941329378496	2.20177842439281	2.521101674606978	2.166427839619093	2.57929393918502	2.3681039251099754	2.3349823179176172	1.3865529091342668	1.474621516759142	2.2653452263781766	2.1913147887683646	2.725723552137694	2.6245382980874066	2.8416441861687503	3.4771198844243774	3.180975926084317
YCR033W	1.4145850068005283	1.4790898830464438	1.3819605446998509	1.3760710305810273	1.4370324348778998	1.5139275970840371	1.5763462508257011	1.265395035465794	1.450826731941856	1.3594990322096256	1.5698866762562516	1.5135478951082615	0.8603163343069447	0.9021750899575208	1.915322289954259	1.812017010046039	1.6067945421504737	1.357093238637974	1.4756546747980708	1.7126121832288004	1.4478535694059655
YCR034W	2.156645666224092	2.5077083713576807	2.3713287960970333	1.7899582960067364	2.1054142476313746	1.8444971059318376	2.2451746577130107	1.80070526826455	1.8779357759706587	1.745035648983397	1.8206787003359057	1.2950098825384349	2.249294905800922	2.4483363559526516	1.6145224675147185	1.2861078306403693	1.53833957699778	1.692996757843017	1.2387497879179086	1.4149951236365717	1.3719837884726414
YCR035C	2.089557538335789	1.748712773581212	1.7063124288452673	1.860560855790356	1.9545018258897104	1.9742856784815819	1.9923520697546293	2.033303335865872	1.6200233437372802	1.8460589938076557	2.0767096836580383	1.7234132347738287	1.87081210205011	0.9021750899575208	1.821991687976845	1.9702997916657339	1.947197131281161	1.6613117107127326	1.9335120568810134	2.03534585680023	1.5243499767784334
YCR036W	2.3873081439448116	2.3889166486635425	2.615639315579277	2.421385712488837	2.3556194626147144	2.629954411335799	2.926866157875595	2.8017166138586562	2.774279251266956	2.5191250822081424	2.190477366617656	2.4584249128714344	2.601045467599933	0.9021750899575208	1.8509406184903714	2.315259630905318	1.8146625477499978	1.8896210201137063	2.0450504701612413	1.915322289954259	2.3396416521446395
YCR037C	1.6738484350946745	1.6582836507471725	1.541493259744106	1.1771149012160218	1.2817887660317409	1.2452063708130834	1.5724050148468607	1.344013453812479	1.494140473697581	1.8499383672208358	1.5200725027731843	1.991391507958033	1.9719388738045716	1.5987927212142319	1.9655160356751997	1.710981628995936	1.780101219896931	2.233977569662803	2.0767096836580383	1.9283941595456158	1.8041667837271471
YCR038C	1.5724050148468607	1.9115958618973057	1.6161404640229575	1.4515013215929642	1.80070526826455	1.7653224848590638	1.3421955190704549	1.2448697540430942	1.416783599562316	1.501621544474332	1.5084672218913728	1.8664939767765072	1.749176896148429	1.8567523784198223	1.450826731941856	1.9858976216961512	1.7245035195887883	1.8992549367119431	1.9184237744573978	2.0327088475307744	1.869830691987898
YCR038W-A	0.6523946361960001	0.8929451847639203	0.6720245389205575	0.8303491237601072	0.627680313132786	0.7857743557670352	0.8472362565758081	1.0268598957628912	0.6942986406283591	0.8295213613276788	0.9515734969525573	0.40805289325960276	0.8603163343069447	0.9021750899575208	1.0284629713725049	0.8610075509343648	0.9535069825310538	0.8186479027339597	0.6753525152808215	0.8290398893782385	0.3424169409188892
YCR041W	0.9376233609444846	0.6011662844932083	0.8475495401311928	0.9091841839211225	0.5716299619817301	1.0033437655003599	0.777716172713928	1.212414223824298	1.0552828069732747	0.8163978300767737	0.7969217545671694	0.8334706518014015	0.8603163343069447	0.9021750899575208	0.8202338887991591	0.720512898564522	0.8887849000597298	0.7346057438576441	1.027125254309261	1.0561980101348227	0.7727346830334092
YCR042C	1.7425565578663098	2.093462969424129	1.6660474072103217	2.0347101993604544	1.7527118757319173	1.8796654367735246	2.0594808210581808	1.692996757843017	1.7176861595533015	1.7063124288452673	1.3754521018687647	1.3085085626183557	2.2880514994176746	1.986910646198095	2.086432281585506	2.139319502841997	2.139319502841997	1.5211888973739782	1.9319062910719702	2.2885821928719285	2.133251089851536
YCR043C	2.6407833706717203	2.496651810900755	2.6713800948005644	2.727047003349352	2.9308355838401385	2.367053223146858	2.7560386385009132	2.480650982287126	2.2586659938460896	2.411538125783965	2.2200963578949175	1.875337808751745	0.8603163343069447	2.398263089939156	2.1591907354939264	1.8854142929286728	1.942474402067169	1.8197809434699865	1.8012729415122208	1.216564570258955	1.5454735409560358
YCR044C	3.235662259558635	2.9528456395100893	2.8204149754033576	2.734203401659468	2.996007390635075	2.989195682852516	2.892006006723737	2.051051001706538	2.89588992947028	2.4577084770524626	2.344562183944351	2.54141773665724	2.6980361742265098	1.4326650351474521	2.0107881485425443	1.8567523784198223	2.1227317660179015	2.2451746577130107	2.2690073618127125	1.8589321893521698	2.5801013519871874
YCR045C	0.2978374008712847	0.7859255125399847	0.7122835846192512	0.376478108894752	0.5775789688553062	0.33308388384289533	0.30757530693119306	0.8353785587149113	0.9158907000741368	0.9985801631474157	0.6791019967572083	0.9579061420340189	1.4800596387206262	0.9021750899575208	0.7693347707752959	1.0666160659285238	0.9446777128684332	0.9618558634359636	1.1513781362044173	0.8871891531149626	0.9988623701643833
YCR045W-A	0.2978374008712847	0.31144409511598875	0.30385447005348304	0.376478108894752	0.2818358008849934	0.33308388384289533	0.30757530693119306	0.49777900713456935	0.3527729372316215	0.2797860024308806	0.3633865448214376	0.40805289325960276	0.8603163343069447	0.9021750899575208	0.3171276130404578	0.314860972930152	0.26471067451022995	0.3289218734151451	0.3461487862982448	0.2825998920652203	0.3424169409188892
YCR046C	2.1582227133815777	2.2766173697170187	1.9714959294480812	1.9467791111732415	2.165210795019489	1.7228451004078127	1.8060499168162474	1.6862443192545191	1.8747894065030453	1.8123120392810428	1.780101219896931	1.8522239115971626	1.747438018768571	2.549373727879057	1.5535002183905084	1.65310937517199	1.6835046411755354	1.4800596387206262	1.87239365864311	1.4518807979305581	1.6282871012831848
YCR047C	2.153750463768967	2.171638773334146	1.8431268008292212	1.664715373250855	2.040471365662767	2.0307248801270004	2.3164116047381964	1.6255153288309232	1.303972785922936	1.8024364462894966	1.8506256046287892	1.6080922606842576	0.8603163343069447	2.3290883439127854	1.9664742396307613	1.5901457059022328	1.8206787003359057	1.8350156640789967	1.8845358461402189	1.7777826428770167	1.6597099098723391
YCR047W-A	0.2978374008712847	0.31144409511598875	0.30385447005348304	0.376478108894752	0.2818358008849934	0.33308388384289533	0.30757530693119306	0.49777900713456935	0.3527729372316215	0.2797860024308806	0.3633865448214376	0.40805289325960276	0.8603163343069447	0.9021750899575208	0.3171276130404578	0.314860972930152	0.26471067451022995	0.3289218734151451	0.3461487862982448	0.6110788483184973	0.3424169409188892
YCR048W	0.8821510686863183	0.7955241314384575	0.9677754883147569	0.708436578497933	0.6938952080055778	0.7750709428168733	0.7813446558824603	0.49777900713456935	0.775660930172639	0.8662069297418873	0.3633865448214376	0.9316728058965975	0.8603163343069447	0.9021750899575208	0.8113380510938963	0.8699824610482473	0.6984213324220316	0.695195591854217	0.7270004465576958	0.831389974392703	0.9460013252448686
YCR049C	0.2978374008712847	0.31144409511598875	0.30385447005348304	0.376478108894752	0.2818358008849934	0.33308388384289533	0.30757530693119306	0.49777900713456935	0.3527729372316215	0.2797860024308806	0.3633865448214376	0.40805289325960276	0.8603163343069447	0.9021750899575208	0.3171276130404578	0.314860972930152	0.26471067451022995	0.3289218734151451	0.3461487862982448	0.2825998920652203	0.3424169409188892
YCR050C	0.7286476218553902	0.6689929021886818	0.30385447005348304	0.9494635059307085	0.7552022275937245	0.7914690393282349	0.30757530693119306	0.49777900713456935	0.7898834734042507	0.6071590975130858	0.3633865448214376	0.7288148521857459	0.8603163343069447	0.9021750899575208	0.3171276130404578	0.629583778296897	0.26471067451022995	0.6611245480453573	0.6641689960161596	0.5950514960728516	0.3424169409188892
YCR051W	3.6655195243977166	3.3725378043680156	3.2008339971124427	3.5290247730211393	3.3905925903544865	3.2375765963763996	3.177450523360167	2.49390462363224	3.1595480662398874	2.683849243699992	2.6076775820299236	3.066407259185139	2.319030918203482	0.9021750899575208	2.642778583062344	2.7585193478316645	2.8125902252653985	3.182553065673919	3.1897253443172686	3.243303271567622	2.8826939482571508
YCR052W	1.073337707568333	1.1006948534850198	1.0548674886789788	1.1989559634997125	1.0342677242883744	1.2278850899156022	1.1418896722107872	0.9443910617240242	1.0620092410591986	1.1088046280267125	1.0010220271321393	1.242427328731147	0.8603163343069447	0.9021750899575208	1.1595336145641264	1.252533707699145	1.280668546594957	1.1866425932800497	1.073715443372318	1.0081913504362205	1.2221955327338558
YCR053W	4.437046817364717	4.718327975383966	4.322913157280041	4.720626624516148	4.65640673168101	4.565052939037622	4.645772235024899	2.9058021551826476	4.10060619534679	4.095236536566812	4.5552769872289876	3.5882387985089723	2.093462969424129	3.963759519328169	3.7721338439157757	3.7021639595886477	3.9617201190620275	3.8401711022166234	3.893980285643069	3.953179398659093	3.64429800782332
YCR054C	1.1258806257292258	1.252326379107249	1.303486047335719	1.1966371958227753	1.3825312501664153	1.5759925070748801	1.3938873496560062	1.2328644558088235	1.4585604137045687	1.357660466822635	1.7761611641592552	1.429801764449501	1.8435076843745892	1.9791999533801663	1.4248178774706128	1.214853598526475	1.29283240430856	1.5890476039817054	1.0390550047341551	1.4665796963302635	1.6059044826988853
YCR057C	2.614398623541221	2.392963685271491	2.5875034952487814	2.598498739259581	2.7423287943743855	2.262988887877396	2.624095214492865	1.588186734159945	1.6127777314801457	1.655268714420521	1.7930234677410848	1.8847819517784292	3.0126579769421644	2.324486147471204	1.9991368991033522	1.808070931155855	1.7134252312162492	2.1720775886731305	1.8273800522253558	2.380150036722172	1.747802617367464
YCR059C	1.3397025403681515	1.4143291670929974	1.3251833451447748	1.6438024035740906	1.4500277519214193	1.43189434175721	1.4402459924806543	1.4635584383856446	1.2100395802619837	1.3354648737185648	1.1730220260492843	1.2336007598066814	2.2486781702158036	0.9021750899575208	1.3540970896075257	1.1935893676911817	1.226352706965762	0.9419869558099904	1.0441769478999707	1.161876185142916	1.2529480212507202
YCR060W	1.1791368033034697	1.3772427962180804	1.3989324243142969	1.1567894152982907	1.545322687483484	1.5191262638811427	1.3439101977088583	1.2534158007648513	1.2641620373899127	1.225650909956953	1.0099195635049858	1.0038723786159722	1.6448702755279525	0.9021750899575208	1.265395035465794	1.2422839284034157	1.2370742613626269	1.0911434727217342	1.2648243467325255	1.1232417412160656	0.9755775256592157
YCR061W	1.027125254309261	0.7921808899388634	1.0323357526144148	1.0685719334906656	0.8264516754861073	0.9404365167065556	1.0116284524620207	1.0163570163553444	1.2332902771146435	0.9805470388355368	1.0003873928574711	1.046439793247894	1.7388905553084066	0.9021750899575208	0.8783278655729567	0.8490395877300787	0.9127122965571399	1.0640632476571275	0.6596452808897406	0.8882622023203187	0.8015314364428036
YCR063W	0.6433604533053148	0.31144409511598875	0.65791213700214	0.7662448835381191	0.2818358008849934	0.33308388384289533	0.643972209510626	0.49777900713456935	0.3527729372316215	0.6998683597431098	0.7064869401371023	0.40805289325960276	0.8603163343069447	0.9021750899575208	0.6344462778162208	0.7494885937549158	0.6584399533770591	0.6507430280222217	0.3461487862982448	0.5917738348274523	0.6617191807503348
YCR064C	0.7588446364791922	0.7704130611401838	0.30385447005348304	0.8419900420316895	0.7766687956308969	0.8147114265620764	0.6906777922172267	0.8071320792096344	0.3527729372316215	0.8167127524983759	0.7613723752648174	0.8350451430724461	0.8603163343069447	0.9021750899575208	0.6037500251175827	0.7249728265286343	0.6955337489761695	0.6723049272677865	0.3461487862982448	0.6979715300139742	0.6507430280222217
YCR065W	0.636866429345941	0.31144409511598875	0.6270726655238763	0.7677272722686732	0.606463475652012	0.6808264437513107	0.6816973740221604	0.8991250833575694	0.3527729372316215	0.7795967607280236	0.9357836702812614	0.40805289325960276	1.7745173356002524	0.9021750899575208	0.6136627446315588	0.6798872843417263	0.5532040952951327	0.8885123109349673	0.6589989657328161	0.6639447233202856	0.7198301667489863
YCR066W	0.893319988336775	0.9695684403067402	0.9016636196484248	0.9166554156084242	0.7786976884204939	0.9229124758316769	0.9001965288365456	0.49777900713456935	0.8953965829102831	1.0226484346343898	0.9260330357185932	0.814030727198921	0.8603163343069447	0.9021750899575208	0.8930669554182012	0.934316679094194	0.9146068499110289	1.0534741343682374	0.9855151007667677	1.0229224682892946	0.3424169409188892
YCR067C	1.4953076693674554	1.5966652004100594	1.3951670440208694	1.5120685873032684	1.3397025403681515	1.48373483109924	1.4810343596054225	1.2938622069087886	1.5132646962916394	1.2602271453150766	1.4592999937587359	1.209783146613728	1.986910646198095	0.9021750899575208	1.2068029978762265	1.2392968370927473	1.1225664248261178	1.4050367089870894	1.4562620946743965	1.2874361532876812	1.5785978646517456
YCR068W	0.2978374008712847	0.7241875879902331	0.30385447005348304	0.376478108894752	0.5809675954241957	0.33308388384289533	0.30757530693119306	0.9310395638132021	0.3527729372316215	0.5680334510460235	0.3633865448214376	0.7592908429845212	0.8603163343069447	0.9021750899575208	0.3171276130404578	0.6935486212995635	0.7727346830334092	0.3289218734151451	0.7048416679147493	0.6126384216509586	0.3424169409188892
YCR069W	1.6549614758037394	1.5678256608869892	1.6402957118688681	1.5110195573631333	1.5687856121738433	1.6373201425174837	1.589611933849501	1.7595065951320168	1.7621381746901124	1.921292132704531	1.437487276190149	1.9517754335884272	2.99841665368951	1.6846975231928694	2.038647588558262	2.187841788597569	2.095610926617149	1.9958055702926467	1.9328995678360057	1.7857202228327742	1.821991687976845
YCR071C	2.1223250172573596	2.0468895230208073	2.227615675781747	2.2094031537488306	2.3883077229736207	2.0401251807843512	2.2307641931138216	1.9261515801217977	2.2966022117714617	1.9729877317934714	1.9022996170197932	2.319888881060028	2.6407833706717203	0.9021750899575208	1.7453262792418363	1.8454245669691982	1.7756032255586787	1.8607188744377592	1.9301244222921303	1.8565868127269993	1.914840706791138
YCR072C	2.4975925429269137	2.4577084770524626	2.925581343431262	2.845688340901432	2.9710294126625185	3.109744558465345	2.6249599608305347	1.9143349803915792	2.126553608999897	1.8787349477803277	3.25096603019828	1.4956734259444102	2.382865413066173	1.5028139645230372	2.533633787203379	2.5550116198963395	2.683058393125285	3.2560085602928286	2.927892428439871	3.047378989516024	2.753755113227875
YCR073C	1.0512428900155326	1.1238470649192767	1.0954025364302304	1.0395190269866832	1.209783146613728	1.1292779373158441	1.027415677491807	1.2615619561310076	1.2084135965955751	1.074174522689204	1.1579071207526275	1.3316026088253663	0.8603163343069447	2.7526555444187655	1.1349691817698786	1.3409817541032827	1.1017858640462195	1.3171250760795405	1.3030378045735396	1.0113887150545837	1.0739410400398066
YCR073W-A	1.2070381366689775	1.045288278434293	0.9722034559835395	1.2767524280226594	1.0441769478999707	1.1412665402412279	1.0580618255299008	1.1873449210134464	1.0590570659798348	1.1460568471639518	0.8805447177035913	1.1889239919465981	1.588186734159945	0.9021750899575208	1.036160896542529	1.1796733720037607	1.093232777079947	1.1273076555004564	1.2177858019290415	1.1248053992249758	0.7149695195032305
YCR075C	0.9814327806967014	1.1768865383578424	1.1750484144007816	0.897260499424777	0.8330679527165431	1.027125254309261	0.997873050563714	1.074174522689204	1.1451846328294015	1.1073779148074274	1.0482426265734839	0.8679559729611784	1.5332441017512193	0.9021750899575208	1.0637677736218842	0.9935484855958642	0.9753167863466176	0.7736688957490465	0.9254123790045692	0.9942574844284441	0.8839212189147913
YCR075W-A	1.7441429349122837	1.811686807952165	2.0124201253632834	2.1528004417926376	2.320239405552545	2.496651810900755	2.4517698810372477	2.8489745166393887	2.3375586975119385	2.640437525170099	2.926866157875595	2.416124685029732	1.3173722791824767	0.9021750899575208	2.7972860643962707	2.029351227570105	2.451004067831933	2.18505663789754	2.377981094135796	2.2430111390716405	2.4694928023801284
YCR076C	1.8299362092797058	2.0603152564569744	1.915322289954259	1.9143349803915792	2.194556624628719	2.257106656764998	2.0360229699991734	3.5336544873327034	2.6937389984483806	2.5031253334115426	2.4517698810372477	3.3190596182673806	1.8506256046287892	0.9021750899575208	2.7469345999377897	3.19798167391716	4.024619149291772	3.545479846767088	4.009422639544145	4.284029468580286	3.662937372497454
YCR077C	2.7410506620389903	3.297356230902426	3.3098636733427558	3.3715707598044173	2.662601186886625	2.8416441861687503	3.2087333729225973	3.6655195243977166	2.6950540751557917	2.875774181640162	3.271336601637784	2.897354329846885	0.8603163343069447	2.5031253334115426	3.118251167178124	3.3304551213520375	3.3424078000505606	2.749757338329535	2.6505604269282848	2.2562701359516435	3.1568637378218414
YCR079W	1.1329696347084919	1.1383373572826108	0.9661065719466586	1.2210812379734044	1.322920318477379	1.2160951727147788	1.2387497879179086	1.5107078626632695	1.1968535960958713	1.2452063708130834	1.3356708762297067	1.3215536840911875	0.8603163343069447	0.9021750899575208	1.090225544729482	1.4717313078148495	1.0651378086734795	1.1750484144007816	1.226599088810843	1.0883838121737388	1.1697895643101346
YCR081C-A	0.2978374008712847	0.31144409511598875	0.30385447005348304	0.376478108894752	0.2818358008849934	0.33308388384289533	0.30757530693119306	0.49777900713456935	0.3527729372316215	0.2797860024308806	0.3633865448214376	0.40805289325960276	0.8603163343069447	0.9021750899575208	0.3171276130404578	0.314860972930152	0.5743592138871721	0.3289218734151451	0.3461487862982448	0.2825998920652203	0.3424169409188892
YCR081W	0.2978374008712847	0.31144409511598875	0.7924598507959895	0.376478108894752	0.5877742088289648	0.33308388384289533	0.6270726655238763	0.49777900713456935	0.3527729372316215	0.7700679604454129	0.3633865448214376	0.40805289325960276	0.8603163343069447	0.9021750899575208	0.3171276130404578	0.6704942472050175	0.26471067451022995	0.3289218734151451	0.7015817725170177	0.7423687155108252	0.3424169409188892
YCR082W	3.47947193095687	3.2560085602928286	3.837638059745028	3.881007457996392	3.64988840644582	3.2262136631739065	3.606215932451775	4.014564267763389	3.7909740974776027	3.663784781596034	3.699341826095057	3.4069674738172138	4.0120775344958455	1.7984967960705858	3.354411081827921	3.7721338439157757	3.469166910929027	3.8782831481434727	3.928368727331276	3.6321429106779366	3.5281136069808055
YCR083W	1.5591753623646392	1.4672126143756623	1.4956734259444102	1.2095497764982577	1.4350123561332704	1.685042734324294	1.3475180051346685	1.3705138363826972	1.7471599888907012	1.6255153288309232	1.2803857833294803	1.6072216339180239	1.681155314578522	1.7351734574415627	1.4307648632921324	1.7604099677655238	1.6603424884630793	1.3790840131966118	1.6738484350946745	2.0205315969304243	1.8320915183856255
YCR084C	1.3815260532633789	1.1970630687513992	1.0768166460394113	1.1118025588171585	1.3239527733037053	1.2950098825384349	1.2686697728616936	0.49777900713456935	1.5443866338645682	1.3894243471941294	1.1391405974619113	1.4238187751725748	0.8603163343069447	0.9021750899575208	1.255463134307304	1.2275746438777642	1.2700362682989954	1.0552828069732747	1.1193532782876827	1.2477748883913908	0.8427531045342592
YCR085W	0.8541618893202259	0.31144409511598875	0.6919903791183233	0.8460665654452435	0.2818358008849934	0.7258629446095859	0.7564761087752322	0.49777900713456935	0.3527729372316215	0.7213131806368798	0.3633865448214376	0.40805289325960276	0.8603163343069447	1.875567732715394	0.6557617739994056	0.7532707380137978	0.5430430487644909	0.8726340909352271	0.3461487862982448	0.650158489181276	0.7753720462014426
YCR086W	1.3883336529980856	1.257411375755254	1.383045981286433	1.6127777314801457	1.4693459597144385	1.3700577324848782	1.324832271809128	1.422350832360289	1.767978422362934	1.332853252158366	1.5205629116716517	1.808070931155855	1.7600913978765467	0.9021750899575208	1.7322762965793785	1.5706449347314781	1.6301081710399905	1.3768966665030158	1.3231720179643003	1.5635680653582427	1.4408289593152739
YCR087C-A	3.0741838864645348	2.9338981362407512	3.0291045164880286	2.662601186886625	3.07021666893571	2.774279251266956	2.7806199396813334	2.011298450521435	1.8643132594125924	1.919417113499788	2.002019307794638	1.5809322123701661	1.794897488649616	0.9021750899575208	2.1341307785371875	1.825551722049143	1.8903053336755336	2.262988887877396	2.03534585680023	2.3387938737247054	1.6788564079670278
YCR087W	1.0206022002370172	1.0922987534420003	1.047532670011791	0.9095472695856941	1.3162135612666717	1.3004079809855482	1.0864968230561762	1.214853598526475	1.050415353929273	1.1216818276527338	1.168438139907473	0.7408883092393593	4.263424692492427	4.452846632229342	1.090563015008374	1.0522498384391397	0.9632418909111051	1.2167064023767211	1.0175199684327345	1.2320230930159135	1.2483079694594428
YCR088W	3.881007457996392	4.140994159752146	4.274395212925541	4.035065367578067	4.256037020389024	4.552733779345404	4.603291316450904	5.464189704562201	5.542242756506751	5.614877194709471	5.0627934665762355	5.590674566259598	6.539160305479201	5.429915968420845	5.303056742831767	5.829255191392853	4.815903509084704	5.246054255182271	4.140994159752146	3.9321915321157324	3.9855015355641283
YCR089W	1.3999464585232952	1.3281722208927422	1.1423274349147043	1.2830014324171186	1.5224920722512671	1.4931385919427036	1.3951670440208694	1.1989559634997125	1.1183139455633473	1.2799158377067092	1.5149233698512463	1.3728223154437171	0.8603163343069447	2.6000404009872016	1.2577251349533207	1.344013453812479	1.102008535455219	1.4612825034216699	1.3349899647203936	1.5295043430663409	1.025963756818711
YCR090C	3.553242747647515	3.8691882660683206	4.165329899376081	4.366283360458291	3.881007457996392	3.6565827010673946	4.0936080920495534	3.409887892972467	3.549547154078933	3.539653072136492	3.6595384076441637	3.253377932457782	3.5376754592141277	2.460064039255635	2.818824672061893	2.506715741929141	2.200116393892349	2.9662651880583235	2.774279251266956	2.160608664437357	2.4743495040811987
YCR091W	0.7793018810467888	0.31144409511598875	0.7790251573989402	0.376478108894752	0.5908384469996739	0.7669483916627768	0.30757530693119306	0.49777900713456935	0.730618234007794	0.5809675954241957	0.726216408077552	0.7918997888802307	0.8603163343069447	0.9021750899575208	0.3171276130404578	0.7707499487139976	0.824132558352556	0.6881088017278689	0.7029925588240689	0.2825998920652203	0.3424169409188892
