Gene	SRR1177156	SRR1177157	SRR1177158	SRR1177159	SRR1177160	SRR1177161	SRR1177162	SRR1177163
YDR166C	1.5484473938102592	1.8818958074638588	1.557741381426907	1.860560855790356	1.589611933849501	1.5203257361574327	1.9184237744573978	1.942661987200443
YDR167W	1.8143602777293923	2.026594047118655	1.7628229140973475	1.7441429349122837	1.7482665656377132	1.8128915910766292	1.8132040557997715	1.7507611656789304
YDR168W	2.987540660196329	3.566878766244354	2.9646889591965384	3.560444243735793	2.888297092296779	2.737748396383861	3.8278867480540346	3.64988840644582
YDR169C	1.115666018097218	1.9267263436590925	1.033636224741183	1.7351734574415627	1.2270190340271596	1.1332703850200438	2.112971256024786	1.991391507958033
YDR169C-A	0.41178327705361684	0.24501143898526317	0.19780123547434766	0.35466387542729527	0.28018817801421986	0.4293504730594517	0.17843371332173752	0.16767766916029994
YDR170C	3.3725378043680156	4.265590031351395	3.123353560859032	3.730083047869277	3.563030937970518	3.3541283803637962	3.8740733043045776	3.893980285643069
YDR171W	1.1841375375342815	2.6713800948005644	1.1686382800510902	2.2690073618127125	1.4738141703609728	1.2568625220429148	2.796620594262447	2.658212472017074
YDR172W	5.297798123745092	5.406356506049445	5.539818966041282	5.47704237147056	5.310883878328428	5.460632508406998	5.8812847249855835	5.588652968381956
YDR173C	1.143020331715743	1.2663602678477779	1.1391405974619113	1.163439867660815	1.0813844627376465	1.18981056668318	1.2224016442784857	1.2238947153069777
YDR174W	3.182553065673919	3.3984498065211977	3.637563437356669	3.714685543522001	3.5882387985089723	3.4360358717210846	3.799778215984312	3.6913941412687885
YDR175C	1.4949791725122104	1.9598669716202395	1.7870178347010601	2.6713800948005644	1.7604099677655238	1.601995706614554	2.6101145829495556	2.4975925429269137
YDR176W	2.0917433470788156	1.9613721653599403	1.8884953637831412	1.6630038024561424	1.8637476049147788	1.864044419293673	1.9458118615206956	1.761528054872612
YDR177W	3.13293986167627	2.9747064115709483	3.2596578754308156	3.2467536152209346	3.117080792609899	3.3905925903544865	3.133776829970021	3.0172071134011933
YDR178W	1.341699874926771	2.016173527475776	1.7857202228327742	3.3813314606934197	2.4473203624914657	1.9171026900373291	2.404175983711334	3.3548596938083035
YDR179C	1.0810497103780723	1.1230248259996807	0.9483270984429537	0.9948776616926288	0.9416335392573751	0.9406949479641216	1.0543695465277225	0.9864548036090998
YDR179W-A	1.7973996025344536	1.0613439110139637	1.3967223207139863	0.9907485452407792	1.350405271896196	1.4181790240910255	0.9967558638356686	0.9965071680574129
YDR180W	1.2320230930159135	1.3765686081236927	1.1648391710238224	1.2477748883913908	1.1609903965734965	1.2081516883525711	1.2529480212507202	1.3091106121229599
YDR181C	1.842072787613654	1.1889239919465981	1.704032615821369	1.1941738056438247	1.5763462508257011	1.8494191015881989	1.1764042891008426	1.1876317160872933
YDR182W	1.4504982363738046	2.284812505529804	1.6590304735489436	1.876231859113352	1.5632385245107407	1.471287450753866	2.0468895230208073	1.8924826789847597
YDR182W-A	0.4779409114596589	0.34310138635996845	0.6377252827176474	0.22958738306753143	0.6022355860112623	0.5848103061812882	0.5917738348274523	0.6344462778162208
YDR183C-A	0.8212563065464553	0.6694817273596404	0.8298861439003666	0.7736688957490465	0.8208706817288296	0.8123594271161971	0.7443886325940751	0.6935486212995635
YDR183W	0.9643850168841015	1.2591635697989982	1.0677653408088337	1.233063497359142	1.0096868765814175	1.0074419717763372	1.2703692492545162	1.2048874779216883
YDR184C	1.3347286216125283	1.0084543772329384	1.2730838875026913	1.5023382484931724	1.2491985023400975	1.3102876377357662	1.3324852230640767	1.2931292287384748
YDR185C	0.9046620305559447	0.9381566620838622	0.8686853116738152	0.9224321032600584	0.9164160080024946	0.9158907000741368	0.9299870381883784	0.952156300092845
YDR186C	2.0374127927044636	2.331008152073939	2.196439666780048	2.244164206259806	2.1582227133815777	2.171638773334146	2.505646053543516	2.3375586975119385
YDR187C	0.11502657270246154	0.517308718452646	0.07728901071736932	0.05392856524056319	0.03437928339321916	0.024498201318067042	0.17843371332173752	0.16767766916029994
YDR188W	4.669328783620941	4.2051015407296415	4.963673930256058	4.2051015407296415	4.407476367276523	4.572996055202996	3.9855015355641283	3.9863334759323834
YDR189W	2.3495893235498073	2.3681039251099754	2.2618988363875445	2.315597668272062	2.315597668272062	2.262988887877396	2.484099806280983	2.4639452042185823
YDR190C	4.647829710668763	3.0982799749480945	4.5552769872289876	3.253377932457782	4.015255946251896	4.568864649693825	3.2646395883405956	3.1610931044790367
YDR191W	1.1071664762359916	1.1833286864477606	1.0506206904170519	1.0604980879447903	1.0206022002370172	1.042312138036281	1.0456184786357754	1.0444323074297763
YDR192C	1.066400509237513	1.7894107119860787	1.0704430638823321	1.4116830359998407	1.1082018966530407	1.048675607364403	1.7043230581825686	1.5603798595325304
YDR193W	0.08397814141993212	0.05566760460794651	0.12628717608581289	0.05392856524056319	0.2161207751767864	0.024498201318067042	0.17843371332173752	0.16767766916029994
YDR194C	3.3756663570976855	2.453013133252627	4.444065371899854	3.671598316634884	3.8740733043045776	4.156634209021049	3.3953082884464205	3.361781387192775
YDR194W-A	0.13107519859863262	0.339630206586644	0.15667430527211346	0.05392856524056319	0.03437928339321916	0.29272595490377895	0.17843371332173752	0.16767766916029994
YDR195W	1.5496970182400367	1.6307211385257054	1.596884389174878	1.7501596261208425	1.559732581353068	1.5627580352839003	1.7741012237337048	1.6203605587636052
YDR196C	2.0401251807843512	1.5243499767784334	1.749176896148429	1.473199045825904	1.7507611656789304	2.0343616947608014	1.552791544632533	1.4493129349003082
YDR197W	1.5352227310833466	1.221975305499595	1.5813354651094937	1.2799158377067092	1.4793870634657194	1.58185099008963	1.2551179572182987	1.2884003363433914
